posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.73,22.91,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
2,CAIXA ECONOMICA FEDERAL,1.77,23.39,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
3,CREDIARE CFI S.A.,1.89,25.19,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
4,BCO SAFRA S.A.,1.93,25.72,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
5,BRB - BCO DE BRASILIA S.A.,1.94,25.97,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
6,BANCO BRADESCARD,1.97,26.41,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
7,BCO DO BRASIL S.A.,1.97,26.43,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
8,BANCO INTER,1.98,26.45,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
9,BCO CETELEM S.A.,2.0,26.88,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
10,BCO DO ESTADO DO RS S.A.,2.01,26.89,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
11,CCB BRASIL S.A. - CFI,2.01,26.95,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
12,GAZINCRED S.A. SCFI,2.02,27.13,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
13,PARANA BCO S.A.,2.03,27.33,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
14,BCO VOTORANTIM S.A.,2.04,27.48,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
15,KIRTON BANK,2.05,27.64,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
16,BCO BARIGUI INV FIN S/A,2.06,27.65,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
17,BCO DAYCOVAL S.A,2.07,27.8,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
18,BCV,2.08,27.99,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
19,BANCO CIFRA,2.08,28.02,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
20,BCO DO NORDESTE DO BRASIL S.A.,2.08,28.07,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
21,BANCO ITAÚ CONSIGNADO S.A.,2.09,28.23,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
22,BCO MERCANTIL DO BRASIL S.A.,2.09,28.24,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
23,BCO BMG S.A.,2.1,28.25,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
24,BANCO PAN,2.1,28.37,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
25,BCO CACIQUE S.A.,2.11,28.49,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
26,ITAÚ UNIBANCO BM S.A.,2.11,28.52,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
27,BCO BRADESCO S.A.,2.12,28.63,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
28,BCO BS2 S.A.,2.13,28.81,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
29,BCO SANTANDER (BRASIL) S.A.,2.13,28.84,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
30,BCO BRADESCO FINANC. S.A.,2.14,28.95,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
31,MERCANTIL BRASIL FIN S.A. CFI,2.15,29.02,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.15,29.09,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
33,FACTA S.A. CFI,2.16,29.28,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
34,BCO AGIBANK S.A.,2.23,30.3,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
35,BANCO SEMEAR,2.26,30.76,218,2014-04-09,09/04/2014 a 15/04/2014,Crédito consignado INSS,Pré-fixado
