posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.41,18.28,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.5,19.49,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
3,BCO A.J. RENNER S.A.,1.57,20.61,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.59,20.85,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
5,BCO SANTANDER (BRASIL) S.A.,1.62,21.2,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
6,BANCO INTER,1.67,21.97,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
7,BCO BRADESCO S.A.,1.69,22.25,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
8,BCO BARIGUI INV FIN S/A,1.71,22.57,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
9,BCO DO ESTADO DO RS S.A.,1.73,22.78,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
10,BCO SAFRA S.A.,1.74,22.99,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO FINANC. S.A.,1.74,23.02,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.77,23.38,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
13,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,1.78,23.52,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
14,BCO BANESTES S.A.,1.81,24.07,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
15,CAIXA ECONOMICA FEDERAL,1.82,24.22,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
16,BCO DO NORDESTE DO BRASIL S.A.,1.83,24.25,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
17,BANCOOB,1.83,24.37,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
18,BANCO ITAÚ CONSIGNADO S.A.,1.84,24.4,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
19,BCO ARBI S.A.,1.85,24.58,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
20,BANCO PAN,1.87,24.83,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
21,BCO CCB BRASIL S.A.,1.89,25.25,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
22,PARANA BCO S.A.,1.92,25.64,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
23,BRB - BCO DE BRASILIA S.A.,1.97,26.42,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
24,SANTINVEST S.A. - CFI,1.99,26.63,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
25,BCO CETELEM S.A.,2.0,26.75,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
26,BCO VOTORANTIM S.A.,2.02,27.06,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
27,BCO DAYCOVAL S.A,2.03,27.31,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
28,BCO MERCANTIL DO BRASIL S.A.,2.05,27.6,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
29,BCO DO EST. DE SE S.A.,2.24,30.46,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
30,ITAÚ UNIBANCO BM S.A.,2.34,31.95,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
31,BCO DO EST. DO PA S.A.,2.34,31.98,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
32,SENFF S.A. - CFI,2.42,33.27,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.49,34.4,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
34,BCO LUSO BRASILEIRO S.A.,2.87,40.35,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
35,SOCINAL S.A. CFI,3.56,52.23,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
36,FACTA S.A. CFI,4.82,75.98,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
37,PORTOCRED S.A. - CFI,5.08,81.14,220,2018-04-26,26/04/2018 a 03/05/2018,Crédito pessoal consignado público,Pré-fixado
