posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.47,19.11,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.49,19.35,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.51,19.72,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
4,CAIXA ECONOMICA FEDERAL,1.54,20.08,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.54,20.08,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
6,MERCANTIL BRASIL FIN S.A. CFI,1.62,21.26,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO DO BRASIL S.A.,1.64,21.56,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
8,SANTINVEST S.A. - CFI,1.65,21.7,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.66,21.9,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO BRADESCO S.A.,1.66,21.9,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO MERCANTIL DO BRASIL S.A.,1.68,22.1,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO ARBI S.A.,1.7,22.4,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
13,BRB - BCO DE BRASILIA S.A.,1.7,22.44,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO DO ESTADO DO RS S.A.,1.7,22.47,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
15,KIRTON BANK,1.71,22.57,220,2013-10-11,11/10/2013 a 17/10/2013,Crédito pessoal consignado público,Pré-fixado
