posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,CAIXA ECONOMICA FEDERAL,1.56,20.37,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.56,20.48,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.57,20.5,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.61,21.16,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.7,22.39,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
6,KIRTON BANK,1.7,22.41,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
7,BCO BRADESCO S.A.,1.7,22.44,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
8,BCO DO BRASIL S.A.,1.7,22.46,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
9,BANCOOB,1.73,22.81,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
10,MERCANTIL BRASIL FIN S.A. CFI,1.74,22.97,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
11,SANTINVEST S.A. - CFI,1.76,23.24,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
12,BCO MERCANTIL DO BRASIL S.A.,1.77,23.48,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
13,BRB - BCO DE BRASILIA S.A.,1.8,23.87,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
14,BCO SANTANDER (BRASIL) S.A.,1.81,23.99,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
15,BCO BARIGUI INV FIN S/A,1.83,24.23,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
16,BCO ARBI S.A.,1.86,24.78,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
17,BCO SAFRA S.A.,1.91,25.52,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
18,PARANA BCO S.A.,1.94,25.98,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
19,ITAÚ UNIBANCO BM S.A.,2.01,27.03,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
20,BCO CCB BRASIL S.A.,2.05,27.59,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
21,BANCO PAN,2.07,27.87,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
22,BCO BRADESCO FINANC. S.A.,2.07,27.92,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
23,BCO CETELEM S.A.,2.08,28.07,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
24,BCO DO ESTADO DO RS S.A.,2.09,28.11,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
25,BCO DO EST. DO PA S.A.,2.11,28.5,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
26,BV FINANCEIRA S.A. CFI,2.13,28.74,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
27,BCO BS2 S.A.,2.16,29.29,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
28,BCO BMG S.A.,2.19,29.64,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
29,BANCO ITAÚ CONSIGNADO S.A.,2.2,29.77,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
30,BIORC FINANCEIRA - CFI S.A.,2.2,29.84,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
31,BCO DAYCOVAL S.A,2.21,29.95,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
32,BCO VOTORANTIM S.A.,2.25,30.57,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.33,31.9,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
34,CCB BRASIL S.A. - CFI,2.47,33.95,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
35,BCO LUSO BRASILEIRO S.A.,2.56,35.38,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
36,ESTRELA MINEIRA,2.62,36.36,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
37,SOCINAL S.A. CFI,3.53,51.67,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
38,PORTOCRED S.A. - CFI,5.96,100.3,220,2014-11-17,17/11/2014 a 21/11/2014,Crédito pessoal consignado público,Pré-fixado
