posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO NORDESTE DO BRASIL S.A.,0.07,0.84,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.51,19.67,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.58,20.76,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
4,BCO SANTANDER (BRASIL) S.A.,1.68,22.08,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
5,BCO DO ESTADO DO RS S.A.,1.8,23.87,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
6,BCO BRADESCO S.A.,1.82,24.13,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
7,BANCOOB,1.82,24.18,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
8,BANCO ITAÚ CONSIGNADO S.A.,1.82,24.18,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
9,BCO BRADESCO FINANC. S.A.,1.83,24.23,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
10,BRB - BCO DE BRASILIA S.A.,1.83,24.29,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
11,BCO BARIGUI INV FIN S/A,1.83,24.32,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
12,BCO SAFRA S.A.,1.84,24.51,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
13,BCO DO BRASIL S.A.,1.87,24.92,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
14,BCO BANESTES S.A.,1.88,25.01,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
15,BANCO INTER,1.88,25.01,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
16,BRB - CFI S/A,1.9,25.28,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
17,BANCO PAN,1.92,25.68,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
18,PARANA BCO S.A.,1.97,26.42,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
19,BCO CETELEM S.A.,1.98,26.46,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
20,CAIXA ECONOMICA FEDERAL,1.98,26.58,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
21,BCO CCB BRASIL S.A.,1.99,26.72,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
22,BCO MERCANTIL DO BRASIL S.A.,2.0,26.87,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
23,BCO BMG S.A.,2.02,27.11,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
24,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.02,27.12,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
25,BCO ARBI S.A.,2.03,27.28,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
26,BCO DAYCOVAL S.A,2.04,27.42,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
27,BCO VOTORANTIM S.A.,2.05,27.63,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
28,SENFF S.A. - CFI,2.14,28.97,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
29,SANTINVEST S.A. - CFI,2.22,30.2,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
30,CCB BRASIL S.A. - CFI,2.26,30.8,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
31,BCO DO EST. DE SE S.A.,2.27,30.84,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
32,BCO DO EST. DO PA S.A.,2.28,31.08,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.38,32.56,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
34,BCO LUSO BRASILEIRO S.A.,2.63,36.57,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
35,ITAÚ UNIBANCO BM S.A.,2.73,38.14,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
36,SOCINAL S.A. CFI,3.54,51.85,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
37,FACTA S.A. CFI,5.17,83.17,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
38,PORTOCRED S.A. - CFI,5.45,88.96,220,2017-10-13,13/10/2017 a 19/10/2017,Crédito pessoal consignado público,Pré-fixado
