posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,CAIXA ECONOMICA FEDERAL,1.55,20.28,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.58,20.74,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.59,20.83,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.59,20.89,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
5,BANCOOB,1.68,22.08,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.69,22.33,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
7,BCO BRADESCO S.A.,1.7,22.48,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
8,MERCANTIL BRASIL FIN S.A. CFI,1.71,22.55,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
9,KIRTON BANK,1.71,22.56,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
10,BCO DO BRASIL S.A.,1.72,22.72,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
11,SANTINVEST S.A. - CFI,1.75,23.11,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
12,BCO MERCANTIL DO BRASIL S.A.,1.78,23.59,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
13,BCO SAFRA S.A.,1.81,24.05,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
14,BCO SANTANDER (BRASIL) S.A.,1.82,24.14,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
15,BCO BARIGUI INV FIN S/A,1.82,24.19,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
16,BRB - BCO DE BRASILIA S.A.,1.83,24.25,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
17,BCO ARBI S.A.,1.84,24.39,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
18,BCO DO EST. DE SE S.A.,1.93,25.77,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
19,PARANA BCO S.A.,1.96,26.16,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
20,BV FINANCEIRA S.A. CFI,1.99,26.67,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
21,ITAÚ UNIBANCO BM S.A.,2.01,27.0,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
22,BCO BRADESCO FINANC. S.A.,2.03,27.31,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
23,BCO DO ESTADO DO RS S.A.,2.07,27.81,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
24,BANCO PAN,2.09,28.11,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
25,BANCO INTER,2.1,28.31,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
26,BCO DO EST. DO PA S.A.,2.11,28.46,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
27,BCO CCB BRASIL S.A.,2.16,29.15,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
28,BCO DAYCOVAL S.A,2.17,29.39,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
29,BCO CETELEM S.A.,2.19,29.69,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
30,BCO BMG S.A.,2.2,29.85,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
31,BANCO ITAÚ CONSIGNADO S.A.,2.21,29.96,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
32,BCO BS2 S.A.,2.23,30.27,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
33,BCO VOTORANTIM S.A.,2.27,30.87,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
34,BCO INDUSTRIAL DO BRASIL S.A.,2.27,30.89,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
35,BIORC FINANCEIRA - CFI S.A.,2.44,33.6,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
36,CCB BRASIL S.A. - CFI,2.49,34.25,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
37,ESTRELA MINEIRA,2.61,36.18,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
38,SOCINAL S.A. CFI,3.52,51.46,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
39,FACTA S.A. CFI,5.09,81.48,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
40,PORTOCRED S.A. - CFI,6.08,103.01,220,2014-12-12,12/12/2014 a 18/12/2014,Crédito pessoal consignado público,Pré-fixado
