posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.87,24.92,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
2,FINANC ALFA S.A. CFI,1.91,25.46,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
3,BRB - BCO DE BRASILIA S.A.,1.95,26.06,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
4,GAZINCRED S.A. SCFI,2.03,27.33,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
5,BCO BMG S.A.,2.06,27.78,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
6,BCO DO EST. DO PA S.A.,2.09,28.23,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
7,BCO DO ESTADO DO RS S.A.,2.1,28.37,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
8,BCO SAFRA S.A.,2.11,28.45,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
9,BCO DAYCOVAL S.A,2.13,28.8,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
10,CAIXA ECONOMICA FEDERAL,2.14,28.96,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
11,BCO BANESTES S.A.,2.15,29.05,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
12,BANCO ITAÚ CONSIGNADO S.A.,2.16,29.24,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
13,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.16,29.25,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
14,BANCO INTER,2.16,29.28,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
15,PARANA BCO S.A.,2.17,29.39,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
16,CCB BRASIL S.A. - CFI,2.18,29.53,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
17,BANCO BRADESCARD,2.19,29.65,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
18,CREDIARE CFI S.A.,2.2,29.84,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
19,BCO MERCANTIL DO BRASIL S.A.,2.23,30.24,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
20,BANCO SEMEAR,2.24,30.49,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
21,BANCO CBSS,2.25,30.55,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
22,BANCO PAN,2.26,30.71,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
23,BCO SANTANDER (BRASIL) S.A.,2.26,30.76,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
24,BCO BRADESCO S.A.,2.28,31.09,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
25,PARATI - CFI S.A.,2.29,31.17,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
26,BCO VOTORANTIM S.A.,2.29,31.2,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
27,BCO BARIGUI INV FIN S/A,2.29,31.25,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
28,BCO DO NORDESTE DO BRASIL S.A.,2.31,31.56,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
29,BCO BRADESCO FINANC. S.A.,2.32,31.62,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
30,BCO INDUSTRIAL DO BRASIL S.A.,2.32,31.68,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
31,BCO CETELEM S.A.,2.33,31.82,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
32,MERCANTIL BRASIL FIN S.A. CFI,2.33,31.84,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
33,BCO DO BRASIL S.A.,2.34,31.92,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
34,ITAÚ UNIBANCO BM S.A.,2.37,32.38,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
35,AGIBANK FINANCEIRA,2.38,32.61,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
36,KIRTON BANK,2.39,32.72,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
37,FACTA S.A. CFI,2.42,33.25,218,2016-08-31,31/08/2016 a 06/09/2016,Crédito consignado INSS,Pré-fixado
