posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.69,22.3,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.81,24.01,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.83,24.31,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
4,BCO BANESTES S.A.,1.86,24.73,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
5,KIRTON BANK,1.87,24.84,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
6,BCO ARBI S.A.,1.88,24.98,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
7,BRB - CFI S/A,1.88,25.0,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
8,BCO BARIGUI INV FIN S/A,1.88,25.0,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
9,CAIXA ECONOMICA FEDERAL,1.91,25.53,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
10,BCO MERCANTIL DO BRASIL S.A.,1.92,25.61,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO S.A.,1.94,25.92,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
12,PARANA BCO S.A.,1.95,26.05,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
13,BRB - BCO DE BRASILIA S.A.,1.97,26.37,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
14,BCO SAFRA S.A.,1.97,26.39,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
15,BCO VOTORANTIM S.A.,2.0,26.8,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
16,BCO DO BRASIL S.A.,2.0,26.85,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
17,BCO SANTANDER (BRASIL) S.A.,2.01,26.93,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
18,BCO CCB BRASIL S.A.,2.01,26.98,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
19,BANCO ITAÚ CONSIGNADO S.A.,2.05,27.51,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
20,SANTINVEST S.A. - CFI,2.07,27.87,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
21,BCO BMG S.A.,2.11,28.54,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
22,BCO DO ESTADO DO RS S.A.,2.16,29.19,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
23,BANCO PAN,2.18,29.5,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
24,BCO DO EST. DO PA S.A.,2.18,29.55,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
25,BCO BS2 S.A.,2.21,30.02,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
26,BCO BRADESCO FINANC. S.A.,2.26,30.73,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
27,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.26,30.75,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
28,BCO CETELEM S.A.,2.28,31.04,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
29,BCO DO EST. DE SE S.A.,2.29,31.29,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
30,BCO DAYCOVAL S.A,2.35,32.16,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
31,ITAÚ UNIBANCO BM S.A.,2.5,34.48,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
32,PARATI - CFI S.A.,2.53,34.9,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.57,35.59,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
34,BANCO INTER,2.6,36.14,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
35,CCB BRASIL S.A. - CFI,2.67,37.23,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
36,SOCINAL S.A. CFI,3.54,51.85,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
37,FACTA S.A. CFI,5.6,92.32,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
38,PORTOCRED S.A. - CFI,5.71,94.71,220,2016-02-16,16/02/2016 a 22/02/2016,Crédito pessoal consignado público,Pré-fixado
