posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.32,17.02,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.44,18.76,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.47,19.07,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.51,19.67,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.54,20.07,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.58,20.71,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
7,BIORC FINANCEIRA - CFI S.A.,1.65,21.67,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO SAFRA S.A.,1.71,22.58,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
9,BRB - BCO DE BRASILIA S.A.,1.72,22.76,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO SANTANDER (BRASIL) S.A.,1.73,22.87,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
11,BCO DO EST. DO PA S.A.,1.79,23.67,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
12,BCO BARIGUI INV FIN S/A,1.81,24.08,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
13,BCO DO BRASIL S.A.,1.83,24.29,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
14,LECCA CFI S.A.,1.84,24.48,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
15,BANCO SEMEAR,1.88,25.03,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
16,ITAÚ UNIBANCO BM S.A.,1.89,25.23,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
17,BCO MERCANTIL DO BRASIL S.A.,1.89,25.23,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
18,BCO CETELEM S.A.,1.9,25.28,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
19,KIRTON BANK,1.91,25.56,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
20,SANTINVEST S.A. - CFI,1.92,25.6,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
21,BCO CRUZEIRO DO SUL S.A.,1.93,25.76,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
22,BCO ARBI S.A.,1.95,26.05,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
23,PARANA BCO S.A.,1.97,26.34,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
24,BCO BRADESCO S.A.,2.01,26.95,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
25,BANCO ORIGINAL,2.03,27.34,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
26,BANCOOB,2.04,27.4,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO BRADESCO FINANC. S.A.,2.09,28.14,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
28,BCO DO EST. DE SE S.A.,2.16,29.22,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
29,BCO LUSO BRASILEIRO S.A.,2.17,29.44,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
30,BCV,2.25,30.55,220,2012-06-21,21/06/2012 a 27/06/2012,Crédito pessoal consignado público,Pré-fixado
