posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - BCO DE BRASILIA S.A.,1.84,24.47,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
2,BANCOOB,1.87,24.96,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
3,GAZINCRED S.A. SCFI,2.03,27.3,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
4,BCO BRADESCO S.A.,2.11,28.42,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
5,BCO DO ESTADO DO RS S.A.,2.11,28.52,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
6,BCO SAFRA S.A.,2.14,28.97,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
7,BCO DAYCOVAL S.A,2.15,29.03,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
8,BANCO INTER,2.15,29.07,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
9,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.16,29.21,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
10,BCO BANESTES S.A.,2.16,29.22,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
11,BCO BMG S.A.,2.18,29.51,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
12,KIRTON BANK,2.18,29.51,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
13,CCB BRASIL S.A. - CFI,2.18,29.54,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
14,BANCO ITAÚ CONSIGNADO S.A.,2.2,29.83,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
15,BANCO SEMEAR,2.2,29.83,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
16,CREDIARE CFI S.A.,2.2,29.88,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
17,CAIXA ECONOMICA FEDERAL,2.21,30.06,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
18,PARANA BCO S.A.,2.22,30.09,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
19,BANCO BRADESCARD,2.23,30.22,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
20,BCO MERCANTIL DO BRASIL S.A.,2.23,30.34,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
21,PARATI - CFI S.A.,2.25,30.53,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
22,BANCO CBSS,2.25,30.55,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
23,BCO BARIGUI INV FIN S/A,2.26,30.73,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
24,BCO VOTORANTIM S.A.,2.28,31.09,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
25,BCO INDUSTRIAL DO BRASIL S.A.,2.31,31.59,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
26,BCO SANTANDER (BRASIL) S.A.,2.32,31.64,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
27,BANCO PAN,2.32,31.65,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
28,BCO DO NORDESTE DO BRASIL S.A.,2.32,31.68,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
29,BCO CETELEM S.A.,2.32,31.7,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
30,MERCANTIL BRASIL FIN S.A. CFI,2.33,31.81,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
31,BCO DO BRASIL S.A.,2.33,31.88,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
32,BCO BRADESCO FINANC. S.A.,2.35,32.1,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
33,ITAÚ UNIBANCO BM S.A.,2.36,32.28,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
34,FACTA S.A. CFI,2.37,32.52,218,2016-06-15,15/06/2016 a 21/06/2016,Crédito consignado INSS,Pré-fixado
