posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.65,21.69,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.68,22.1,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
3,BANCOOB,1.76,23.23,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
4,BCO BANESTES S.A.,1.76,23.34,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
5,BRB - CFI S/A,1.78,23.61,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.79,23.75,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
7,BCO BRADESCO S.A.,1.82,24.13,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
8,MERCANTIL BRASIL FIN S.A. CFI,1.82,24.17,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
9,BCO SAFRA S.A.,1.83,24.33,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
10,BCO BARIGUI INV FIN S/A,1.86,24.71,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
11,BCO ARBI S.A.,1.86,24.8,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
12,PARANA BCO S.A.,1.89,25.15,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
13,KIRTON BANK,1.89,25.26,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
14,BCO SANTANDER (BRASIL) S.A.,1.9,25.28,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
15,SANTINVEST S.A. - CFI,1.96,26.29,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
16,BRB - BCO DE BRASILIA S.A.,1.99,26.61,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
17,BCO DO BRASIL S.A.,1.99,26.66,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
18,BCO BMG S.A.,1.99,26.71,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
19,BCO CCB BRASIL S.A.,2.06,27.75,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
20,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.07,27.9,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
21,BANCO PAN,2.07,27.94,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
22,BANCO ITAÚ CONSIGNADO S.A.,2.1,28.32,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO FINANC. S.A.,2.1,28.33,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
24,BCO CETELEM S.A.,2.13,28.73,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
25,BANCO INTER,2.13,28.84,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
26,BCO DO ESTADO DO RS S.A.,2.14,28.85,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
27,BCO VOTORANTIM S.A.,2.14,28.93,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
28,BCO BS2 S.A.,2.15,29.13,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
29,BV FINANCEIRA S.A. CFI,2.19,29.65,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
30,BCO DO EST. DO PA S.A.,2.22,30.15,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
31,BCO DO EST. DE SE S.A.,2.34,32.01,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
32,ITAÚ UNIBANCO BM S.A.,2.37,32.48,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.42,33.2,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
34,BCO DAYCOVAL S.A,2.44,33.61,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
35,CCB BRASIL S.A. - CFI,2.64,36.73,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
36,SOCINAL S.A. CFI,3.54,51.76,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
37,PORTOCRED S.A. - CFI,5.1,81.72,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
38,FACTA S.A. CFI,5.87,98.29,220,2015-08-10,10/08/2015 a 14/08/2015,Crédito pessoal consignado público,Pré-fixado
