posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO BMG S.A.,1.77,23.38,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
2,BRB - BCO DE BRASILIA S.A.,1.82,24.13,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
3,BANCOOB,1.87,24.93,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
4,BCO BANESTES S.A.,1.93,25.81,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
5,PARANA BCO S.A.,1.97,26.41,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
6,BCO DO ESTADO DO RS S.A.,1.98,26.53,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
7,CCB BRASIL S.A. - CFI,2.0,26.78,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
8,BCO DAYCOVAL S.A,2.01,26.91,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
9,CREDIARE CFI S.A.,2.02,27.15,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
10,CAIXA ECONOMICA FEDERAL,2.02,27.17,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
11,BCO SANTANDER (BRASIL) S.A.,2.03,27.25,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
12,GAZINCRED S.A. SCFI,2.03,27.29,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
13,BCO BS2 S.A.,2.03,27.3,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
14,BCO MERCANTIL DO BRASIL S.A.,2.03,27.33,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
15,BCO SAFRA S.A.,2.04,27.38,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
16,LECCA CFI S.A.,2.04,27.46,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
17,BANCO BRADESCARD,2.05,27.55,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
18,BANCO PAN,2.05,27.57,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
19,BANCO INTER,2.06,27.67,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
20,MERCANTIL BRASIL FIN S.A. CFI,2.06,27.71,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
21,BANCO ITAÚ CONSIGNADO S.A.,2.06,27.72,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
22,BCO CACIQUE S.A.,2.07,27.92,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
23,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.08,27.97,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
24,BCO VOTORANTIM S.A.,2.09,28.19,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
25,BANCO SEMEAR,2.11,28.42,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
26,KIRTON BANK,2.11,28.5,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
27,AGIBANK FINANCEIRA,2.11,28.51,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
28,BCO CETELEM S.A.,2.12,28.58,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
29,BCO DO NORDESTE DO BRASIL S.A.,2.12,28.62,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
30,BCO BRADESCO S.A.,2.12,28.62,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
31,BCO BARIGUI INV FIN S/A,2.12,28.63,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
32,PARATI - CFI S.A.,2.13,28.72,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
33,BCO DO BRASIL S.A.,2.13,28.75,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
34,ITAÚ UNIBANCO BM S.A.,2.13,28.79,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
35,BCO INDUSTRIAL DO BRASIL S.A.,2.13,28.84,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
36,BCO BRADESCO FINANC. S.A.,2.13,28.84,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
37,FACTA S.A. CFI,2.19,29.7,218,2015-09-02,02/09/2015 a 09/09/2015,Crédito consignado INSS,Pré-fixado
