posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO NORDESTE DO BRASIL S.A.,0.07,0.81,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.47,19.19,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.55,20.31,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
4,BCO A.J. RENNER S.A.,1.63,21.38,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
5,BCO SANTANDER (BRASIL) S.A.,1.65,21.63,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
6,BCO BRADESCO S.A.,1.68,22.12,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
7,BRB - BCO DE BRASILIA S.A.,1.79,23.7,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
8,BCO DO ESTADO DO RS S.A.,1.8,23.87,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
9,BCO BARIGUI INV FIN S/A,1.81,24.08,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
10,BANCO ITAÚ CONSIGNADO S.A.,1.83,24.31,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.83,24.36,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
12,BCO SAFRA S.A.,1.84,24.42,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
13,BANCOOB,1.86,24.8,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
14,BCO BANESTES S.A.,1.87,24.85,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
15,BCO ARBI S.A.,1.87,24.92,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
16,BANCO INTER,1.88,24.97,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
17,BRB - CFI S/A,1.9,25.36,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
18,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,1.9,25.41,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
19,BCO BRADESCO FINANC. S.A.,1.91,25.44,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
20,PARANA BCO S.A.,1.92,25.68,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
21,CAIXA ECONOMICA FEDERAL,1.95,26.07,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
22,BANCO PAN,1.97,26.4,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
23,BCO CETELEM S.A.,1.99,26.67,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
24,BCO BMG S.A.,2.03,27.2,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
25,BCO VOTORANTIM S.A.,2.03,27.27,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
26,BCO DAYCOVAL S.A,2.04,27.4,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
27,BCO MERCANTIL DO BRASIL S.A.,2.06,27.74,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
28,BCO CCB BRASIL S.A.,2.16,29.16,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
29,BCO DO EST. DE SE S.A.,2.18,29.49,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
30,SANTINVEST S.A. - CFI,2.24,30.42,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
31,PARATI - CFI S.A.,2.29,31.18,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.42,33.16,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
33,CCB BRASIL S.A. - CFI,2.53,34.89,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
34,ITAÚ UNIBANCO BM S.A.,2.63,36.5,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
35,BCO LUSO BRASILEIRO S.A.,2.63,36.51,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
36,SOCINAL S.A. CFI,3.55,51.93,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
37,FACTA S.A. CFI,5.4,87.98,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
38,PORTOCRED S.A. - CFI,5.43,88.58,220,2017-12-04,04/12/2017 a 08/12/2017,Crédito pessoal consignado público,Pré-fixado
