posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,CAIXA ECONOMICA FEDERAL,1.7,22.36,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
2,BANCOOB,1.74,23.01,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
3,BCO DO BRASIL S.A.,1.88,25.08,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
4,BCO DO ESTADO DO RS S.A.,1.89,25.21,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
5,CREDIARE CFI S.A.,1.9,25.37,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
6,BANCO CREDICARD,1.97,26.4,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
7,BANCO BRADESCARD,1.97,26.42,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
8,BCO SAFRA S.A.,1.97,26.43,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
9,BCO BARIGUI INV FIN S/A,1.98,26.51,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
10,BCO CETELEM S.A.,1.99,26.61,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
11,PARANA BCO S.A.,2.0,26.89,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
12,BANCO INTER,2.01,26.95,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
13,BRB - BCO DE BRASILIA S.A.,2.01,27.04,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
14,CCB BRASIL S.A. - CFI,2.02,27.06,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
15,GAZINCRED S.A. SCFI,2.02,27.07,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
16,BCO VOTORANTIM S.A.,2.05,27.53,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
17,KIRTON BANK,2.05,27.58,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
18,BCO DO NORDESTE DO BRASIL S.A.,2.06,27.76,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
19,BCO BRADESCO S.A.,2.07,27.85,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
20,BANCO PAN,2.08,27.94,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
21,BCO SANTANDER (BRASIL) S.A.,2.08,27.96,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
22,BCO BMG S.A.,2.08,28.05,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
23,BANCO ITAÚ CONSIGNADO S.A.,2.09,28.09,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
24,BCO DAYCOVAL S.A,2.09,28.22,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
25,BCO BRADESCO FINANC. S.A.,2.1,28.29,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
26,ITAÚ UNIBANCO BM S.A.,2.12,28.6,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
27,BCO MERCANTIL DO BRASIL S.A.,2.12,28.6,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
28,BCO BS2 S.A.,2.12,28.62,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
29,BCO CACIQUE S.A.,2.12,28.64,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
30,MERCANTIL BRASIL FIN S.A. CFI,2.15,29.13,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
31,BCV,2.16,29.26,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.19,29.75,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
33,BCO AGIBANK S.A.,2.28,31.08,218,2014-01-07,07/01/2014 a 13/01/2014,Crédito consignado INSS,Pré-fixado
