posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.72,22.74,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
2,CAIXA ECONOMICA FEDERAL,1.77,23.42,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
3,BCO BANESTES S.A.,1.9,25.32,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
4,CREDIARE CFI S.A.,1.92,25.65,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
5,BANCO BRADESCARD,1.98,26.45,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
6,BCO DAYCOVAL S.A,2.0,26.8,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
7,BCO DO BRASIL S.A.,2.0,26.86,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
8,BCO SAFRA S.A.,2.01,26.96,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
9,BCO BARIGUI INV FIN S/A,2.01,26.99,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
10,GAZINCRED S.A. SCFI,2.02,27.1,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
11,PARANA BCO S.A.,2.02,27.11,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
12,CCB BRASIL S.A. - CFI,2.02,27.16,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
13,KIRTON BANK,2.06,27.64,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
14,BANCO PAN,2.06,27.7,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
15,BCO DO ESTADO DO RS S.A.,2.06,27.73,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
16,BCV,2.07,27.93,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
17,BCO BS2 S.A.,2.09,28.12,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
18,BCO VOTORANTIM S.A.,2.1,28.26,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
19,BCO MERCANTIL DO BRASIL S.A.,2.1,28.38,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
20,BCO CACIQUE S.A.,2.11,28.47,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
21,BCO CETELEM S.A.,2.11,28.53,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
22,ITAÚ UNIBANCO BM S.A.,2.12,28.62,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
23,BCO DO NORDESTE DO BRASIL S.A.,2.12,28.62,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
24,BCO SANTANDER (BRASIL) S.A.,2.13,28.75,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
25,BCO BRADESCO S.A.,2.13,28.77,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
26,BCO BRADESCO FINANC. S.A.,2.13,28.82,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
27,BANCO ITAÚ CONSIGNADO S.A.,2.14,28.89,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
28,BCO BMG S.A.,2.15,29.04,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
29,MERCANTIL BRASIL FIN S.A. CFI,2.16,29.17,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
30,PARATI - CFI S.A.,2.16,29.27,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
31,FACTA S.A. CFI,2.17,29.35,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.2,29.88,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
33,BCO AGIBANK S.A.,2.22,30.13,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
34,BANCO SEMEAR,2.28,31.05,218,2014-08-25,25/08/2014 a 29/08/2014,Crédito consignado INSS,Pré-fixado
