posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO BMG S.A.,1.45,18.92,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
2,BANCOOB,1.56,20.43,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.73,22.83,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.77,23.45,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
5,BRB - CFI S/A,1.78,23.62,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
6,BCO SAFRA S.A.,1.85,24.54,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,1.89,25.17,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
8,BCO BANESTES S.A.,1.89,25.23,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.91,25.51,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
10,BCO BRADESCO S.A.,1.92,25.62,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
11,BCO BARIGUI INV FIN S/A,1.98,26.48,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
12,KIRTON BANK,1.98,26.56,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
13,PARANA BCO S.A.,1.98,26.56,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
14,BCO ARBI S.A.,2.0,26.78,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
15,BCO DO BRASIL S.A.,2.03,27.31,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
16,BCO VOTORANTIM S.A.,2.03,27.32,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
17,BRB - BCO DE BRASILIA S.A.,2.05,27.5,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
18,BCO DO ESTADO DO RS S.A.,2.17,29.34,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
19,BANCO PAN,2.19,29.63,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
20,BCO CCB BRASIL S.A.,2.21,30.03,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
21,BCO BS2 S.A.,2.23,30.3,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
22,BCO BRADESCO FINANC. S.A.,2.23,30.33,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
23,BANCO INTER,2.24,30.43,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
24,SANTINVEST S.A. - CFI,2.26,30.68,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
25,BCO DAYCOVAL S.A,2.26,30.68,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
26,BCO DO EST. DO PA S.A.,2.26,30.75,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
27,BANCO ITAÚ CONSIGNADO S.A.,2.27,30.97,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
28,BCO MERCANTIL DO BRASIL S.A.,2.28,31.11,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
29,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.3,31.35,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
30,BCO CETELEM S.A.,2.32,31.69,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
31,ITAÚ UNIBANCO BM S.A.,2.6,35.99,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.66,37.04,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
33,CCB BRASIL S.A. - CFI,2.74,38.36,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
34,PORTOCRED S.A. - CFI,5.78,96.22,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
35,FACTA S.A. CFI,6.65,116.65,220,2016-08-31,31/08/2016 a 06/09/2016,Crédito pessoal consignado público,Pré-fixado
