posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.46,19.01,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.57,20.53,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
3,BCO A.J. RENNER S.A.,1.59,20.89,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
4,BCO BRADESCO S.A.,1.64,21.52,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
5,BCO SANTANDER (BRASIL) S.A.,1.69,22.22,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
6,BCO BARIGUI INV FIN S/A,1.73,22.81,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
7,BANCO INTER,1.74,23.0,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
8,BCO DO ESTADO DO RS S.A.,1.74,23.02,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
9,BRB - CFI S/A,1.77,23.47,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
10,BANCOOB,1.8,23.8,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
11,BCO DO NORDESTE DO BRASIL S.A.,1.81,24.04,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.84,24.39,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
13,BCO BANESTES S.A.,1.84,24.4,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
14,BCO BRADESCO FINANC. S.A.,1.84,24.43,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
15,BANCO ITAÚ CONSIGNADO S.A.,1.84,24.45,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
16,BCO ARBI S.A.,1.86,24.82,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
17,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,1.87,24.87,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
18,BANCO PAN,1.93,25.75,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
19,PARANA BCO S.A.,1.94,25.86,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
20,BCO CETELEM S.A.,1.94,25.88,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
21,CAIXA ECONOMICA FEDERAL,1.94,25.9,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
22,BCO CCB BRASIL S.A.,1.95,26.02,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
23,BCO SAFRA S.A.,1.95,26.03,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
24,BRB - BCO DE BRASILIA S.A.,2.01,26.94,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
25,BCO VOTORANTIM S.A.,2.03,27.29,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
26,SANTINVEST S.A. - CFI,2.03,27.29,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
27,BCO MERCANTIL DO BRASIL S.A.,2.07,27.8,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
28,BCO DAYCOVAL S.A,2.08,27.97,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
29,PARATI - CFI S.A.,2.25,30.59,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
30,BCO DO EST. DO PA S.A.,2.29,31.18,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
31,BCO DO EST. DE SE S.A.,2.29,31.26,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.36,32.27,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
33,CCB BRASIL S.A. - CFI,2.37,32.41,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
34,ITAÚ UNIBANCO BM S.A.,2.5,34.51,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
35,BCO LUSO BRASILEIRO S.A.,2.64,36.75,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
36,SOCINAL S.A. CFI,3.6,52.85,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
37,FACTA S.A. CFI,5.09,81.54,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
38,PORTOCRED S.A. - CFI,5.45,89.09,220,2018-02-21,21/02/2018 a 27/02/2018,Crédito pessoal consignado público,Pré-fixado
