posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.42,18.4,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.51,19.76,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
3,BCO A.J. RENNER S.A.,1.57,20.61,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
4,BCO SAFRA S.A.,1.61,21.05,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
5,BANCO INTER,1.64,21.56,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
6,BCO SANTANDER (BRASIL) S.A.,1.64,21.57,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
7,BRB - CFI S/A,1.64,21.59,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
8,BCO BRADESCO S.A.,1.71,22.52,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
9,BCO DO ESTADO DO RS S.A.,1.73,22.79,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
10,BCO BARIGUI INV FIN S/A,1.73,22.87,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO FINANC. S.A.,1.77,23.37,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.77,23.5,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
13,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,1.78,23.62,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
14,BCO BANESTES S.A.,1.8,23.83,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
15,BCO DO NORDESTE DO BRASIL S.A.,1.82,24.23,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
16,CAIXA ECONOMICA FEDERAL,1.83,24.3,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
17,BANCO ITAÚ CONSIGNADO S.A.,1.85,24.58,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
18,BANCOOB,1.87,24.83,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
19,BANCO PAN,1.87,24.94,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
20,BCO CCB BRASIL S.A.,1.88,25.01,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
21,BCO ARBI S.A.,1.92,25.69,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
22,PARANA BCO S.A.,1.95,26.02,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
23,BRB - BCO DE BRASILIA S.A.,1.96,26.18,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
24,BCO CETELEM S.A.,1.98,26.55,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
25,BCO VOTORANTIM S.A.,2.0,26.89,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
26,BCO MERCANTIL DO BRASIL S.A.,2.05,27.61,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
27,SANTINVEST S.A. - CFI,2.06,27.64,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
28,BCO DAYCOVAL S.A,2.06,27.69,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
29,BCO DO EST. DE SE S.A.,2.26,30.8,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
30,BCO INDUSTRIAL DO BRASIL S.A.,2.39,32.82,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
31,SENFF S.A. - CFI,2.41,33.13,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
32,ITAÚ UNIBANCO BM S.A.,2.45,33.75,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
33,FACTA S.A. CFI,5.06,80.73,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
34,PORTOCRED S.A. - CFI,5.35,86.85,220,2018-05-02,02/05/2018 a 08/05/2018,Crédito pessoal consignado público,Pré-fixado
