posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.28,16.49,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.46,18.94,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.46,18.99,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
4,BCO BANESTES S.A.,1.53,20.01,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
5,BRB - CFI S/A,1.58,20.68,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.65,21.64,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
7,BIORC FINANCEIRA - CFI S.A.,1.69,22.22,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
8,BANCO SEMEAR,1.74,22.97,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
9,BCO BARIGUI INV FIN S/A,1.76,23.33,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO DO EST. DO PA S.A.,1.79,23.68,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
11,BCO SANTANDER (BRASIL) S.A.,1.83,24.29,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
12,BRB - BCO DE BRASILIA S.A.,1.87,24.87,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
13,BCO SAFRA S.A.,1.89,25.26,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
14,BCO DO BRASIL S.A.,1.9,25.34,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
15,KIRTON BANK,1.9,25.35,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
16,SANTINVEST S.A. - CFI,1.9,25.39,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
17,BANCOOB,1.96,26.17,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
18,BCO CETELEM S.A.,1.96,26.2,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
19,ITAÚ UNIBANCO BM S.A.,1.96,26.28,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
20,BCO MERCANTIL DO BRASIL S.A.,1.96,26.28,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
21,LECCA CFI S.A.,1.98,26.46,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
22,PARANA BCO S.A.,2.07,27.81,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
23,BANCO ORIGINAL,2.07,27.89,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
24,BCO CRUZEIRO DO SUL S.A.,2.08,27.98,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
25,BCO BRADESCO S.A.,2.1,28.26,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
26,BCO CCB BRASIL S.A.,2.15,29.1,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO BRADESCO FINANC. S.A.,2.21,30.06,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
28,BCO ARBI S.A.,2.23,30.28,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
29,BCO FIBRA S.A.,2.24,30.42,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
30,BANCO INTER,2.25,30.6,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
31,BCO BMG S.A.,2.26,30.76,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
32,BCV,2.27,30.88,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
33,BCO DO EST. DE SE S.A.,2.28,31.04,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
34,BV FINANCEIRA S.A. CFI,2.29,31.15,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
35,BCO INDUSTRIAL DO BRASIL S.A.,2.3,31.44,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
36,CCB BRASIL S.A. - CFI,2.33,31.76,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
37,BCO VOTORANTIM S.A.,2.34,31.92,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
38,BCO LUSO BRASILEIRO S.A.,2.36,32.37,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
39,BCO DAYCOVAL S.A,2.45,33.78,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
40,BCO BS2 S.A.,2.46,33.88,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
41,BCO FICSA S.A.,2.5,34.44,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
42,BANIF BRASIL BM S.A.,3.35,48.58,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
43,SOCINAL S.A. CFI,3.5,51.15,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
44,PORTOCRED S.A. - CFI,7.05,126.48,220,2012-05-18,18/05/2012 a 24/05/2012,Crédito pessoal consignado público,Pré-fixado
