posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCO INTER,1.57,20.56,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
2,CCB BRASIL S.A. - CFI,1.59,20.81,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
3,BCO DO ESTADO DO RS S.A.,1.65,21.7,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
4,BCO DA AMAZONIA S.A.,1.65,21.74,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
5,FINANC ALFA S.A. CFI,1.66,21.78,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
6,BRB - BCO DE BRASILIA S.A.,1.74,22.94,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
7,BANCOOB,1.75,23.14,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
8,BCO DAYCOVAL S.A,1.78,23.57,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
9,BCO BRADESCO FINANC. S.A.,1.79,23.68,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
10,BCO CETELEM S.A.,1.81,23.96,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
11,BCO SANTANDER (BRASIL) S.A.,1.83,24.37,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
12,CAIXA ECONOMICA FEDERAL,1.83,24.37,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
13,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,1.87,24.85,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
14,BCO SAFRA S.A.,1.87,24.85,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
15,PARANA BCO S.A.,1.91,25.5,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
16,BCO BRADESCO S.A.,1.93,25.76,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
17,BCO DO BRASIL S.A.,1.95,26.09,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
18,ITAÚ UNIBANCO BM S.A.,1.97,26.37,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
19,CREDIARE CFI S.A.,1.98,26.55,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
20,BANCO ITAÚ CONSIGNADO S.A.,1.98,26.57,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
21,MERCANTIL BRASIL FIN S.A. CFI,1.99,26.68,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
22,BCO BARIGUI INV FIN S/A,2.01,26.95,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
23,BCO BMG S.A.,2.02,27.18,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
24,BCO AGIBANK S.A.,2.03,27.25,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
25,GAZINCRED S.A. SCFI,2.03,27.34,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
26,BCO INDUSTRIAL DO BRASIL S.A.,2.04,27.45,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
27,BANCO PAN,2.04,27.46,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
28,BCO DO NORDESTE DO BRASIL S.A.,2.06,27.65,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
29,BCO MERCANTIL DO BRASIL S.A.,2.06,27.74,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
30,BCO BANESTES S.A.,2.06,27.76,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
31,BCO VOTORANTIM S.A.,2.06,27.79,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
32,BANCO CBSS,2.09,28.2,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
33,BCO A.J. RENNER S.A.,2.11,28.5,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
34,FACTA S.A. CFI,2.11,28.51,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
35,VIA CERTA FINANCIADORA S.A. - CFI,2.11,28.53,218,2018-09-12,12/09/2018 a 18/09/2018,Crédito consignado INSS,Pré-fixado
