posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.37,17.71,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
2,BCO DO ESTADO DO RS S.A.,1.44,18.73,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.46,18.97,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.47,19.12,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
5,LECCA CFI S.A.,1.51,19.75,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.53,20.0,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,1.54,20.16,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO SAFRA S.A.,1.65,21.68,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.7,22.45,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO SANTANDER (BRASIL) S.A.,1.71,22.54,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.72,22.72,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
12,BRB - BCO DE BRASILIA S.A.,1.74,22.95,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
13,BCO DO EST. DO PA S.A.,1.79,23.67,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
14,BCO BARIGUI INV FIN S/A,1.79,23.77,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
15,PARANA BCO S.A.,1.81,24.06,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
16,BCO MERCANTIL DO BRASIL S.A.,1.82,24.17,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
17,BCO FIBRA S.A.,1.83,24.28,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
18,BANCOOB,1.84,24.51,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
19,KIRTON BANK,1.87,24.9,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
20,BCO CETELEM S.A.,1.91,25.53,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
21,ITAÚ UNIBANCO BM S.A.,1.94,25.86,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
22,BIORC FINANCEIRA - CFI S.A.,2.0,26.89,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
23,BCO INDUSTRIAL DO BRASIL S.A.,2.02,27.11,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
24,BANCO INTER,2.02,27.19,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
25,BCO BRADESCO S.A.,2.03,27.34,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
26,BANCO ORIGINAL,2.07,27.88,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO LUSO BRASILEIRO S.A.,2.08,28.02,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
28,BCO BRADESCO FINANC. S.A.,2.1,28.25,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
29,BCO VOTORANTIM S.A.,2.1,28.35,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
30,BCO BMG S.A.,2.14,28.93,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
31,BCO ARBI S.A.,2.15,29.04,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
32,BCO CCB BRASIL S.A.,2.19,29.71,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
33,BCO DO EST. DE SE S.A.,2.2,29.82,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
34,BCO DAYCOVAL S.A,2.23,30.29,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
35,BV FINANCEIRA S.A. CFI,2.25,30.6,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
36,BANCO CIFRA,2.31,31.46,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
37,BCO BS2 S.A.,2.33,31.81,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
38,BCV,2.34,32.0,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
39,CCB BRASIL S.A. - CFI,2.4,32.9,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
40,BCO FICSA S.A.,2.51,34.62,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
41,BANCO SEMEAR,3.14,44.88,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
42,SOCINAL S.A. CFI,4.01,60.38,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
43,AGIBANK FINANCEIRA,5.55,91.14,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
44,PORTOCRED S.A. - CFI,7.13,128.41,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
45,FACTA S.A. CFI,7.44,136.57,220,2012-09-14,14/09/2012 a 20/09/2012,Crédito pessoal consignado público,Pré-fixado
