posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.21,15.51,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.37,17.8,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.41,18.33,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.42,18.44,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
5,CAIXA ECONOMICA FEDERAL,1.53,20.0,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.56,20.43,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.64,21.49,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
8,BANCOOB,1.71,22.53,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
9,BCO DO BRASIL S.A.,1.71,22.61,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO SANTANDER (BRASIL) S.A.,1.72,22.69,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
11,BRB - BCO DE BRASILIA S.A.,1.75,23.13,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
12,SANTINVEST S.A. - CFI,1.76,23.27,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
13,BCO DO EST. DO PA S.A.,1.79,23.77,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
14,BCO FIBRA S.A.,1.81,23.99,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
15,BCO BARIGUI INV FIN S/A,1.81,24.06,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
16,BCO MERCANTIL DO BRASIL S.A.,1.84,24.49,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.85,24.59,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
18,KIRTON BANK,1.87,24.97,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
19,BCO CETELEM S.A.,1.9,25.39,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
20,LECCA CFI S.A.,1.91,25.44,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
21,ITAÚ UNIBANCO BM S.A.,1.91,25.44,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
22,BIORC FINANCEIRA - CFI S.A.,1.94,25.97,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
23,BCO ARBI S.A.,1.99,26.64,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
24,BCO CRUZEIRO DO SUL S.A.,1.99,26.71,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
25,BCO BRADESCO S.A.,2.02,27.05,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
26,BANCO INTER,2.05,27.51,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO BRADESCO FINANC. S.A.,2.05,27.52,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
28,BANCO ORIGINAL,2.07,27.89,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
29,BCV,2.08,27.99,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
30,BCO LUSO BRASILEIRO S.A.,2.1,28.29,220,2012-08-30,30/08/2012 a 05/09/2012,Crédito pessoal consignado público,Pré-fixado
