posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.49,19.48,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
2,CAIXA ECONOMICA FEDERAL,1.52,19.82,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.52,19.89,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
4,BCO ARBI S.A.,1.63,21.43,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
5,BCO DO ESTADO DO RS S.A.,1.68,22.09,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
6,BCO SANTANDER (BRASIL) S.A.,1.69,22.32,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
7,BCO DO BRASIL S.A.,1.7,22.4,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
8,SANTINVEST S.A. - CFI,1.73,22.87,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
9,KIRTON BANK,1.73,22.91,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
10,BCO SAFRA S.A.,1.74,22.95,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO S.A.,1.74,23.01,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
12,BRB - CFI S/A,1.75,23.14,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.76,23.33,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
14,BCO MERCANTIL DO BRASIL S.A.,1.81,23.96,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
15,BCO DO EST. DO PA S.A.,1.81,24.0,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
16,BANCO PAN,1.82,24.12,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
17,MERCANTIL BRASIL FIN S.A. CFI,1.85,24.66,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
18,BRB - BCO DE BRASILIA S.A.,1.87,24.84,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
19,BCO CETELEM S.A.,1.9,25.34,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
20,BANCO INTER,1.9,25.37,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
21,BCO BRADESCO FINANC. S.A.,1.91,25.45,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
22,BANCOOB,1.91,25.55,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
23,ITAÚ UNIBANCO BM S.A.,1.92,25.6,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
24,BIORC FINANCEIRA - CFI S.A.,1.92,25.7,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
25,BCO DAYCOVAL S.A,1.93,25.78,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
26,BV FINANCEIRA S.A. CFI,2.01,26.91,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
27,BCO VOTORANTIM S.A.,2.01,26.98,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
28,BCO CCB BRASIL S.A.,2.02,27.16,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
29,BANCO ITAÚ CONSIGNADO S.A.,2.03,27.3,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
30,BCO BMG S.A.,2.11,28.45,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
31,BCO DO EST. DE SE S.A.,2.16,29.16,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
32,BCO BS2 S.A.,2.25,30.54,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
33,BANCO CIFRA,2.27,30.88,220,2013-12-30,30/12/2013 a 06/01/2014,Crédito pessoal consignado público,Pré-fixado
