posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.66,21.89,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.7,22.41,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.75,23.18,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.81,24.03,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
5,BCO SAFRA S.A.,1.81,24.06,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
6,BCO SANTANDER (BRASIL) S.A.,1.87,24.84,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,1.88,25.07,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
8,BCO BANESTES S.A.,1.89,25.15,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
9,BCO BRADESCO S.A.,1.9,25.39,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
10,BCO ARBI S.A.,1.93,25.79,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
11,KIRTON BANK,1.95,26.08,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
12,PARANA BCO S.A.,1.98,26.48,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.98,26.55,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
14,BCO DO BRASIL S.A.,2.02,27.06,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
15,BCO CETELEM S.A.,2.03,27.29,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
16,BRB - BCO DE BRASILIA S.A.,2.04,27.37,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
17,BANCO ITAÚ CONSIGNADO S.A.,2.11,28.5,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
18,BCO VOTORANTIM S.A.,2.13,28.77,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
19,BCO DO ESTADO DO RS S.A.,2.14,28.9,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
20,BCO DO EST. DE SE S.A.,2.14,28.92,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
21,BCO CCB BRASIL S.A.,2.18,29.48,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
22,BCO BS2 S.A.,2.19,29.63,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
23,BCO DO EST. DO PA S.A.,2.23,30.22,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
24,BCO BRADESCO FINANC. S.A.,2.23,30.28,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
25,BANCO PAN,2.24,30.5,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
26,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.26,30.72,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
27,BANCO INTER,2.26,30.75,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
28,BCO MERCANTIL DO BRASIL S.A.,2.27,30.92,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
29,SANTINVEST S.A. - CFI,2.28,31.03,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
30,BCO DAYCOVAL S.A,2.35,32.18,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
31,ITAÚ UNIBANCO BM S.A.,2.52,34.85,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.65,36.88,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
33,CCB BRASIL S.A. - CFI,2.82,39.67,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
34,PORTOCRED S.A. - CFI,5.66,93.58,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
35,FACTA S.A. CFI,6.89,122.51,220,2016-08-22,22/08/2016 a 26/08/2016,Crédito pessoal consignado público,Pré-fixado
