posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,FINANC ALFA S.A. CFI,1.54,20.17,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
2,CAIXA ECONOMICA FEDERAL,1.55,20.2,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.57,20.49,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
4,BCO DO BRASIL S.A.,1.66,21.89,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.67,21.95,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
6,BCO BRADESCO S.A.,1.69,22.23,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
7,BANCOOB,1.69,22.24,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
8,MERCANTIL BRASIL FIN S.A. CFI,1.71,22.56,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.75,23.13,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
10,BRB - CFI S/A,1.76,23.21,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
11,BRB - BCO DE BRASILIA S.A.,1.76,23.24,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
12,BCO SANTANDER (BRASIL) S.A.,1.79,23.75,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
13,BCO MERCANTIL DO BRASIL S.A.,1.8,23.86,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
14,KIRTON BANK,1.81,24.02,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
15,BCO ARBI S.A.,1.83,24.37,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
16,BCO BARIGUI INV FIN S/A,1.84,24.4,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.94,25.89,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
18,ITAÚ UNIBANCO BM S.A.,1.98,26.54,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
19,BCO SAFRA S.A.,1.99,26.67,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
20,BV FINANCEIRA S.A. CFI,2.07,27.8,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
21,BCO CCB BRASIL S.A.,2.08,28.04,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
22,BANCO PAN,2.08,28.04,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO FINANC. S.A.,2.1,28.36,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
24,BCO DO ESTADO DO RS S.A.,2.11,28.49,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
25,BCO DO EST. DO PA S.A.,2.14,28.98,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
26,BCO CETELEM S.A.,2.16,29.2,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
27,BCO DAYCOVAL S.A,2.19,29.76,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
28,BANCO ITAÚ CONSIGNADO S.A.,2.23,30.24,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
29,BCO BS2 S.A.,2.24,30.45,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
30,BCO VOTORANTIM S.A.,2.25,30.62,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
31,PARATI - CFI S.A.,2.25,30.68,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.39,32.81,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
33,BIORC FINANCEIRA - CFI S.A.,2.4,32.86,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
34,BCO LUSO BRASILEIRO S.A.,2.62,36.4,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
35,ESTRELA MINEIRA,2.63,36.6,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
36,CCB BRASIL S.A. - CFI,2.69,37.49,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
37,SOCINAL S.A. CFI,3.53,51.56,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
38,BCO AGIBANK S.A.,3.93,58.75,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
39,FACTA S.A. CFI,5.23,84.34,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
40,PORTOCRED S.A. - CFI,6.06,102.49,220,2014-10-30,30/10/2014 a 05/11/2014,Crédito pessoal consignado público,Pré-fixado
