posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,FINANC ALFA S.A. CFI,1.63,21.44,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.67,21.92,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
3,CAIXA ECONOMICA FEDERAL,1.71,22.6,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
4,KIRTON BANK,1.72,22.67,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
5,BANCOOB,1.74,22.93,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.76,23.23,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
7,BCO BRADESCO S.A.,1.77,23.45,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
8,MERCANTIL BRASIL FIN S.A. CFI,1.79,23.78,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
9,BCO DO BRASIL S.A.,1.81,24.06,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
10,BRB - CFI S/A,1.82,24.13,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
11,BCO SANTANDER (BRASIL) S.A.,1.82,24.15,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
12,BCO MERCANTIL DO BRASIL S.A.,1.83,24.34,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
13,BCO SAFRA S.A.,1.83,24.38,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
14,BCO BARIGUI INV FIN S/A,1.86,24.71,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
15,BCO ARBI S.A.,1.87,24.9,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
16,PARANA BCO S.A.,1.9,25.4,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
17,BRB - BCO DE BRASILIA S.A.,1.91,25.48,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
18,BCO DO EST. DE SE S.A.,1.95,26.09,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
19,BANCO INTER,2.0,26.84,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
20,BANCO PAN,2.04,27.4,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
21,SANTINVEST S.A. - CFI,2.04,27.44,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
22,BCO BMG S.A.,2.06,27.77,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO FINANC. S.A.,2.12,28.59,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
24,BCO DO ESTADO DO RS S.A.,2.12,28.6,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
25,BV FINANCEIRA S.A. CFI,2.13,28.71,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
26,BANCO ITAÚ CONSIGNADO S.A.,2.13,28.84,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
27,BCO CETELEM S.A.,2.14,28.91,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
28,BCO CCB BRASIL S.A.,2.14,28.95,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
29,BCO BS2 S.A.,2.15,29.06,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
30,ITAÚ UNIBANCO BM S.A.,2.18,29.53,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
31,BCO DAYCOVAL S.A,2.19,29.69,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
32,BCO VOTORANTIM S.A.,2.21,30.0,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.31,31.59,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
34,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.34,32.06,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
35,CCB BRASIL S.A. - CFI,2.62,36.35,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
36,BCO LUSO BRASILEIRO S.A.,2.68,37.35,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
37,SOCINAL S.A. CFI,3.54,51.82,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
38,FACTA S.A. CFI,5.15,82.72,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
39,PORTOCRED S.A. - CFI,5.92,99.51,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
40,BIORC FINANCEIRA - CFI S.A.,7.04,126.34,220,2015-03-11,11/03/2015 a 17/03/2015,Crédito pessoal consignado público,Pré-fixado
