posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.26,16.21,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
2,BCO BANESTES S.A.,1.67,22.03,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
3,CAIXA ECONOMICA FEDERAL,1.69,22.29,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
4,BCO DO BRASIL S.A.,1.7,22.38,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
5,BCO FIBRA S.A.,1.81,23.95,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
6,BANCOOB,1.85,24.58,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
7,BCO SAFRA S.A.,1.9,25.39,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
8,BCO CETELEM S.A.,1.92,25.64,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
9,CREDIARE CFI S.A.,1.95,26.04,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
10,GAZINCRED S.A. SCFI,2.02,27.06,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
11,LECCA CFI S.A.,2.02,27.07,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
12,BCO CITIBANK S.A.,2.02,27.17,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
13,PARANA BCO S.A.,2.03,27.22,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
14,CCB BRASIL S.A. - CFI,2.03,27.25,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
15,BANCO BRADESCARD,2.03,27.27,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
16,BCO FICSA S.A.,2.04,27.37,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
17,KIRTON BANK,2.06,27.68,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
18,BANCO INTER,2.06,27.79,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
19,BCO BRADESCO FINANC. S.A.,2.09,28.21,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
20,BCO SANTANDER (BRASIL) S.A.,2.1,28.3,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
21,BCO BARIGUI INV FIN S/A,2.1,28.34,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
22,BANCO CIFRA,2.11,28.51,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
23,BCO CACIQUE S.A.,2.11,28.54,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
24,BCO CRUZEIRO DO SUL S.A.,2.11,28.55,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
25,BCO BS2 S.A.,2.12,28.56,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
26,BCO VOTORANTIM S.A.,2.12,28.65,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
27,BCO MERCANTIL DO BRASIL S.A.,2.13,28.74,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
28,BANCO ORIGINAL,2.13,28.77,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
29,BCO BMG S.A.,2.14,28.93,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
30,BCO DAYCOVAL S.A,2.15,29.12,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
31,MERCANTIL BRASIL FIN S.A. CFI,2.16,29.25,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
32,BCO BRADESCO S.A.,2.16,29.26,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.17,29.44,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
34,PARATI - CFI S.A.,2.22,30.09,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
35,BCV,2.22,30.14,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
36,BCO AGIBANK S.A.,2.22,30.17,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
37,ITAÚ UNIBANCO BM S.A.,2.24,30.52,218,2012-08-30,30/08/2012 a 05/09/2012,Crédito consignado INSS,Pré-fixado
