posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.86,24.81,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
2,BRB - BCO DE BRASILIA S.A.,1.88,25.03,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
3,GAZINCRED S.A. SCFI,2.03,27.3,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
4,BCO SAFRA S.A.,2.04,27.46,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
5,BCO BMG S.A.,2.07,27.91,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
6,PARANA BCO S.A.,2.12,28.67,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
7,BCO DAYCOVAL S.A,2.13,28.83,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
8,BCO BANESTES S.A.,2.13,28.85,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
9,BCO DO ESTADO DO RS S.A.,2.14,28.87,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
10,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.14,28.93,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
11,BANCO BRADESCARD,2.14,28.96,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
12,KIRTON BANK,2.16,29.25,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
13,CCB BRASIL S.A. - CFI,2.18,29.48,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
14,CREDIARE CFI S.A.,2.2,29.82,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
15,BANCO ITAÚ CONSIGNADO S.A.,2.2,29.87,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
16,LECCA CFI S.A.,2.22,30.15,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
17,BANCO INTER,2.23,30.3,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
18,BCO VOTORANTIM S.A.,2.23,30.34,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
19,BCO MERCANTIL DO BRASIL S.A.,2.24,30.38,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
20,CAIXA ECONOMICA FEDERAL,2.25,30.53,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
21,BANCO SEMEAR,2.25,30.61,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
22,BANCO PAN,2.3,31.34,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
23,BCO CETELEM S.A.,2.3,31.4,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
24,BCO DO BRASIL S.A.,2.31,31.55,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
25,BCO BRADESCO FINANC. S.A.,2.31,31.59,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
26,MERCANTIL BRASIL FIN S.A. CFI,2.32,31.67,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
27,BCO BARIGUI INV FIN S/A,2.32,31.71,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
28,BCO INDUSTRIAL DO BRASIL S.A.,2.33,31.9,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
29,BCO BRADESCO S.A.,2.35,32.14,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
30,BCO DO NORDESTE DO BRASIL S.A.,2.35,32.16,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
31,BCO SANTANDER (BRASIL) S.A.,2.36,32.29,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
32,ITAÚ UNIBANCO BM S.A.,2.36,32.34,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
33,AGIBANK FINANCEIRA,2.38,32.67,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
34,FACTA S.A. CFI,3.35,48.43,218,2015-12-04,04/12/2015 a 10/12/2015,Crédito consignado INSS,Pré-fixado
