posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.87,24.95,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
2,BRB - BCO DE BRASILIA S.A.,1.93,25.72,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
3,FINANC ALFA S.A. CFI,1.93,25.85,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
4,GAZINCRED S.A. SCFI,2.03,27.28,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
5,BCO SANTANDER (BRASIL) S.A.,2.06,27.73,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
6,BCO DO ESTADO DO RS S.A.,2.09,28.12,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
7,CCB BRASIL S.A. - CFI,2.1,28.35,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
8,BCO DO EST. DO PA S.A.,2.11,28.43,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
9,BCO DO EST. DE SE S.A.,2.15,29.08,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
10,BCO SAFRA S.A.,2.16,29.17,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
11,BANCO INTER,2.18,29.6,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
12,BANCO BRADESCARD,2.19,29.71,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
13,CAIXA ECONOMICA FEDERAL,2.2,29.89,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
14,BCO BANESTES S.A.,2.21,29.94,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
15,CREDIARE CFI S.A.,2.21,29.99,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
16,BCO ARBI S.A.,2.22,30.08,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
17,BANCO CBSS,2.23,30.29,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
18,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.23,30.31,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
19,FACTA S.A. CFI,2.23,30.34,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
20,BCO MERCANTIL DO BRASIL S.A.,2.23,30.36,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
21,BANCO SEMEAR,2.24,30.43,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
22,PARATI - CFI S.A.,2.25,30.54,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
23,BANCO ITAÚ CONSIGNADO S.A.,2.25,30.58,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
24,BCO DAYCOVAL S.A,2.29,31.16,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
25,BCO BARIGUI INV FIN S/A,2.3,31.34,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
26,PARANA BCO S.A.,2.31,31.46,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
27,BCO INDUSTRIAL DO BRASIL S.A.,2.32,31.69,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
28,BCO AGIBANK S.A.,2.33,31.77,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
29,MERCANTIL BRASIL FIN S.A. CFI,2.33,31.86,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
30,BCO DO BRASIL S.A.,2.33,31.88,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
31,BANCO PAN,2.34,31.91,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
32,BCO BRADESCO S.A.,2.34,31.93,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
33,BCO VOTORANTIM S.A.,2.34,31.94,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
34,BCO CETELEM S.A.,2.36,32.32,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
35,ITAÚ UNIBANCO BM S.A.,2.36,32.34,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
36,BCO DO NORDESTE DO BRASIL S.A.,2.36,32.34,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
37,BCO BRADESCO FINANC. S.A.,2.37,32.4,218,2017-01-27,27/01/2017 a 02/02/2017,Crédito consignado INSS,Pré-fixado
