posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.37,17.75,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
2,BCO DO ESTADO DO RS S.A.,1.44,18.72,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.47,19.19,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.48,19.28,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
5,CAIXA ECONOMICA FEDERAL,1.54,20.08,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.54,20.14,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.6,21.04,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.68,22.16,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
9,BANCOOB,1.71,22.54,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO DO BRASIL S.A.,1.72,22.69,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
11,BRB - BCO DE BRASILIA S.A.,1.74,23.0,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
12,BIORC FINANCEIRA - CFI S.A.,1.76,23.24,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.76,23.34,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
14,SANTINVEST S.A. - CFI,1.77,23.4,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
15,BCO DO EST. DO PA S.A.,1.79,23.77,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
16,BCO MERCANTIL DO BRASIL S.A.,1.82,24.17,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.82,24.2,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
18,KIRTON BANK,1.84,24.39,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
19,BCO FIBRA S.A.,1.84,24.48,220,2012-10-02,02/10/2012 a 08/10/2012,Crédito pessoal consignado público,Pré-fixado
