posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.4,18.15,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.45,18.82,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
3,BCO DO ESTADO DO RS S.A.,1.45,18.86,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.45,18.9,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
5,CAIXA ECONOMICA FEDERAL,1.52,19.85,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.53,19.99,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.61,21.19,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.64,21.57,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.7,22.36,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO DO BRASIL S.A.,1.73,22.87,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
11,BRB - BCO DE BRASILIA S.A.,1.75,23.13,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
12,LECCA CFI S.A.,1.75,23.17,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
13,BCO MERCANTIL DO BRASIL S.A.,1.76,23.23,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
14,KIRTON BANK,1.78,23.65,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
15,BCO BARIGUI INV FIN S/A,1.79,23.7,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
16,BCO DO EST. DO PA S.A.,1.79,23.76,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.81,24.02,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
18,BCO FIBRA S.A.,1.82,24.1,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
19,BCO CETELEM S.A.,1.83,24.24,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
20,BANCOOB,1.87,24.94,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
21,BIORC FINANCEIRA - CFI S.A.,1.89,25.12,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
22,BCO BRADESCO FINANC. S.A.,1.9,25.3,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO S.A.,1.9,25.31,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
24,ITAÚ UNIBANCO BM S.A.,1.94,25.89,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
25,BCO ARBI S.A.,1.98,26.57,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
26,BCO LUSO BRASILEIRO S.A.,2.03,27.2,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO VOTORANTIM S.A.,2.04,27.39,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
28,BCO DO EST. DE SE S.A.,2.05,27.63,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
29,BANCO INTER,2.07,27.8,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
30,BCO INDUSTRIAL DO BRASIL S.A.,2.07,27.9,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
31,BCO BMG S.A.,2.09,28.17,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
32,BCO CCB BRASIL S.A.,2.11,28.46,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
33,BCO DAYCOVAL S.A,2.12,28.56,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
34,BV FINANCEIRA S.A. CFI,2.17,29.45,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
35,BANCO CIFRA,2.22,30.22,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
36,BANCO ORIGINAL,2.27,30.96,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
37,PARATI - CFI S.A.,2.3,31.3,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
38,CCB BRASIL S.A. - CFI,2.37,32.43,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
39,BCO BS2 S.A.,2.38,32.55,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
40,BCO FICSA S.A.,2.5,34.55,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
41,SOCINAL S.A. CFI,3.96,59.32,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
42,PORTOCRED S.A. - CFI,7.14,128.83,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
43,FACTA S.A. CFI,7.46,137.11,220,2012-10-31,31/10/2012 a 07/11/2012,Crédito pessoal consignado público,Pré-fixado
