posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.87,24.96,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
2,BRB - BCO DE BRASILIA S.A.,1.88,24.98,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
3,BCO BANESTES S.A.,1.94,25.91,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
4,BCO DO ESTADO DO RS S.A.,1.98,26.54,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
5,CCB BRASIL S.A. - CFI,2.01,26.89,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
6,CREDIARE CFI S.A.,2.01,27.0,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,2.02,27.14,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
8,BCO ARBI S.A.,2.03,27.22,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
9,BCO DAYCOVAL S.A,2.03,27.22,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
10,GAZINCRED S.A. SCFI,2.03,27.24,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
11,BCO MERCANTIL DO BRASIL S.A.,2.04,27.36,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
12,BCO SAFRA S.A.,2.04,27.41,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
13,BANCO PAN,2.05,27.63,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
14,LECCA CFI S.A.,2.06,27.66,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
15,KIRTON BANK,2.06,27.67,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
16,BANCO INTER,2.06,27.71,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
17,BANCO BRADESCARD,2.07,27.8,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
18,BCO CACIQUE S.A.,2.08,27.99,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
19,MERCANTIL BRASIL FIN S.A. CFI,2.09,28.15,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
20,BANCO ITAÚ CONSIGNADO S.A.,2.09,28.16,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
21,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.1,28.26,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
22,BCO CETELEM S.A.,2.11,28.53,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
23,BCO VOTORANTIM S.A.,2.12,28.6,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
24,BCO BRADESCO S.A.,2.13,28.7,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
25,BCO DO BRASIL S.A.,2.13,28.77,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
26,PARATI - CFI S.A.,2.13,28.77,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
27,BANCO SEMEAR,2.13,28.78,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
28,BCO BARIGUI INV FIN S/A,2.13,28.84,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
29,BCO INDUSTRIAL DO BRASIL S.A.,2.14,28.88,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
30,BCO DO NORDESTE DO BRASIL S.A.,2.15,29.04,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
31,ITAÚ UNIBANCO BM S.A.,2.17,29.32,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
32,BCO BRADESCO FINANC. S.A.,2.17,29.33,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
33,BCO SANTANDER (BRASIL) S.A.,2.17,29.38,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
34,FACTA S.A. CFI,2.18,29.58,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
35,AGIBANK FINANCEIRA,3.11,44.39,218,2015-10-01,01/10/2015 a 07/10/2015,Crédito consignado INSS,Pré-fixado
