posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,CAIXA ECONOMICA FEDERAL,1.7,22.44,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
2,BANCOOB,1.74,22.97,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
3,BCO DO BRASIL S.A.,1.83,24.35,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
4,BCO SAFRA S.A.,1.84,24.41,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
5,BRB - BCO DE BRASILIA S.A.,1.84,24.46,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
6,BCO BARIGUI INV FIN S/A,1.89,25.13,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
7,CREDIARE CFI S.A.,1.91,25.42,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
8,BCO DO ESTADO DO RS S.A.,1.91,25.55,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
9,LECCA CFI S.A.,1.92,25.57,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
10,BANCO BRADESCARD,1.97,26.31,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
11,CCB BRASIL S.A. - CFI,1.99,26.6,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
12,BANCO CREDICARD,2.0,26.75,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
13,GAZINCRED S.A. SCFI,2.0,26.8,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
14,PARANA BCO S.A.,2.0,26.86,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
15,BCO SANTANDER (BRASIL) S.A.,2.02,27.12,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
16,BCO BRADESCO S.A.,2.04,27.42,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
17,BCO DO NORDESTE DO BRASIL S.A.,2.04,27.44,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
18,BCO CETELEM S.A.,2.04,27.44,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
19,BANCO INTER,2.04,27.47,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
20,KIRTON BANK,2.06,27.71,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
21,BCO VOTORANTIM S.A.,2.06,27.74,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
22,BCO MERCANTIL DO BRASIL S.A.,2.09,28.2,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
23,BCO BRADESCO FINANC. S.A.,2.1,28.27,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
24,BANCO CIFRA,2.1,28.31,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
25,ITAÚ UNIBANCO BM S.A.,2.12,28.59,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
26,BCO DAYCOVAL S.A,2.12,28.59,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
27,BCO BS2 S.A.,2.12,28.61,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
28,BCO CACIQUE S.A.,2.12,28.62,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
29,BCO BMG S.A.,2.12,28.65,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
30,BANCO ITAÚ CONSIGNADO S.A.,2.12,28.67,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
31,MERCANTIL BRASIL FIN S.A. CFI,2.16,29.17,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.19,29.72,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
33,PARATI - CFI S.A.,2.22,30.15,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
34,BCO AGIBANK S.A.,2.28,31.0,218,2013-11-19,19/11/2013 a 25/11/2013,Crédito consignado INSS,Pré-fixado
