posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCV,0.0,0.0,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
2,BRB - BCO DE BRASILIA S.A.,1.66,21.8,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
3,BANCOOB,1.75,23.2,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
4,CAIXA ECONOMICA FEDERAL,1.83,24.27,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
5,CREDIARE CFI S.A.,1.91,25.46,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
6,BCO SAFRA S.A.,1.96,26.17,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
7,BANCO BRADESCARD,1.97,26.38,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
8,PARANA BCO S.A.,2.0,26.8,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
9,CCB BRASIL S.A. - CFI,2.01,26.93,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
10,BCO DAYCOVAL S.A,2.01,26.99,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
11,GAZINCRED S.A. SCFI,2.01,27.02,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
12,BANCO PAN,2.02,27.09,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
13,BCO DO BRASIL S.A.,2.03,27.34,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
14,BCO BARIGUI INV FIN S/A,2.04,27.4,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
15,BCO DO ESTADO DO RS S.A.,2.05,27.53,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
16,KIRTON BANK,2.05,27.59,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
17,BCO VOTORANTIM S.A.,2.06,27.75,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
18,BANCO ITAÚ CONSIGNADO S.A.,2.1,28.31,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
19,BCO DO NORDESTE DO BRASIL S.A.,2.1,28.33,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
20,BCO CACIQUE S.A.,2.1,28.36,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
21,MERCANTIL BRASIL FIN S.A. CFI,2.11,28.43,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
22,BCO MERCANTIL DO BRASIL S.A.,2.11,28.47,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
23,ITAÚ UNIBANCO BM S.A.,2.12,28.59,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
24,BCO BS2 S.A.,2.12,28.61,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
25,BCO BRADESCO FINANC. S.A.,2.13,28.74,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
26,BCO BRADESCO S.A.,2.13,28.79,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
27,BCO SANTANDER (BRASIL) S.A.,2.13,28.82,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
28,BCO INDUSTRIAL DO BRASIL S.A.,2.14,28.87,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
29,LECCA CFI S.A.,2.15,29.13,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
30,FACTA S.A. CFI,2.19,29.64,218,2014-11-06,06/11/2014 a 12/11/2014,Crédito consignado INSS,Pré-fixado
