posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.86,24.71,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
2,BRB - BCO DE BRASILIA S.A.,1.87,24.96,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
3,BCO ARBI S.A.,2.02,27.1,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
4,GAZINCRED S.A. SCFI,2.02,27.19,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
5,FINANC ALFA S.A. CFI,2.03,27.24,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
6,BCO DO ESTADO DO RS S.A.,2.05,27.53,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
7,BCO DO EST. DO PA S.A.,2.11,28.42,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
8,BCO DO EST. DE SE S.A.,2.11,28.45,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
9,BCO SAFRA S.A.,2.11,28.47,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
10,BANCO ITAÚ CONSIGNADO S.A.,2.14,28.94,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
11,BCO BANESTES S.A.,2.15,29.09,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
12,BCO DAYCOVAL S.A,2.16,29.3,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
13,BANCO BRADESCARD,2.18,29.56,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
14,CCB BRASIL S.A. - CFI,2.19,29.7,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
15,CREDIARE CFI S.A.,2.19,29.71,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
16,CAIXA ECONOMICA FEDERAL,2.19,29.75,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
17,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.2,29.78,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
18,BCO SANTANDER (BRASIL) S.A.,2.2,29.87,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
19,FACTA S.A. CFI,2.21,29.99,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
20,PARANA BCO S.A.,2.23,30.23,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
21,BCO MERCANTIL DO BRASIL S.A.,2.23,30.28,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
22,BANCO SEMEAR,2.23,30.28,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
23,BANCO CBSS,2.24,30.47,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
24,PARATI - CFI S.A.,2.25,30.59,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
25,BCO BARIGUI INV FIN S/A,2.26,30.72,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
26,BCO BRADESCO S.A.,2.27,30.87,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
27,BCO VOTORANTIM S.A.,2.28,31.05,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
28,BANCO PAN,2.3,31.42,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
29,BCO CETELEM S.A.,2.31,31.47,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
30,BCO BRADESCO FINANC. S.A.,2.32,31.65,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
31,BCO INDUSTRIAL DO BRASIL S.A.,2.32,31.75,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
32,MERCANTIL BRASIL FIN S.A. CFI,2.33,31.81,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
33,BCO DO BRASIL S.A.,2.34,31.91,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
34,ITAÚ UNIBANCO BM S.A.,2.36,32.37,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
35,AGIBANK FINANCEIRA,2.38,32.55,218,2016-10-26,26/10/2016 a 01/11/2016,Crédito consignado INSS,Pré-fixado
