posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO BANESTES S.A.,1.69,22.24,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
2,CAIXA ECONOMICA FEDERAL,1.7,22.39,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
3,BANCOOB,1.73,22.8,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
4,BCO SAFRA S.A.,1.81,24.07,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
5,BCO DO BRASIL S.A.,1.89,25.15,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
6,CREDIARE CFI S.A.,1.89,25.21,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
7,FINANC ALFA S.A. CFI,1.91,25.42,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
8,LECCA CFI S.A.,1.93,25.72,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
9,BCO DO ESTADO DO RS S.A.,1.94,25.89,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
10,BRB - BCO DE BRASILIA S.A.,1.96,26.27,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
11,BANCO CREDICARD,1.97,26.33,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
12,BANCO BRADESCARD,1.98,26.53,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
13,PARANA BCO S.A.,1.99,26.67,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
14,GAZINCRED S.A. SCFI,2.02,27.13,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
15,CCB BRASIL S.A. - CFI,2.02,27.18,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
16,BCO SANTANDER (BRASIL) S.A.,2.04,27.36,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
17,BCO DO NORDESTE DO BRASIL S.A.,2.05,27.5,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
18,BCO VOTORANTIM S.A.,2.05,27.54,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
19,BCO BARIGUI INV FIN S/A,2.05,27.57,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
20,KIRTON BANK,2.05,27.59,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
21,BCO CETELEM S.A.,2.05,27.63,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
22,BCO BRADESCO S.A.,2.06,27.72,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
23,BANCO PAN,2.08,28.07,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
24,BANCO CIFRA,2.09,28.19,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
25,BCV,2.09,28.2,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
26,BANCO ITAÚ CONSIGNADO S.A.,2.1,28.39,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
27,BCO BMG S.A.,2.1,28.39,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
28,BCO MERCANTIL DO BRASIL S.A.,2.11,28.4,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
29,BCO BS2 S.A.,2.11,28.54,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
30,ITAÚ UNIBANCO BM S.A.,2.12,28.57,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
31,BCO CACIQUE S.A.,2.12,28.61,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
32,BCO BRADESCO FINANC. S.A.,2.13,28.7,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
33,MERCANTIL BRASIL FIN S.A. CFI,2.16,29.18,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
34,FACTA S.A. CFI,2.17,29.33,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
35,BCO DAYCOVAL S.A,2.17,29.38,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
36,BCO INDUSTRIAL DO BRASIL S.A.,2.18,29.53,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
37,BCO AGIBANK S.A.,2.26,30.77,218,2013-12-12,12/12/2013 a 18/12/2013,Crédito consignado INSS,Pré-fixado
