posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.78,23.52,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
2,BCO ARBI S.A.,1.88,25.0,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
3,BCO BANESTES S.A.,1.89,25.16,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
4,BCV,1.95,26.09,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
5,CREDIARE CFI S.A.,1.95,26.13,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
6,BANCO BRADESCARD,1.99,26.7,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,2.0,26.85,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
8,GAZINCRED S.A. SCFI,2.03,27.22,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
9,CCB BRASIL S.A. - CFI,2.03,27.27,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
10,BCO SAFRA S.A.,2.04,27.45,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
11,BCO DO ESTADO DO RS S.A.,2.06,27.75,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
12,KIRTON BANK,2.08,27.94,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
13,BCO DO NORDESTE DO BRASIL S.A.,2.09,28.11,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
14,LECCA CFI S.A.,2.09,28.18,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
15,BCO BMG S.A.,2.09,28.21,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
16,BCO BARIGUI INV FIN S/A,2.1,28.33,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
17,BCO CETELEM S.A.,2.1,28.37,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
18,BANCO PAN,2.1,28.38,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
19,BCO AGIBANK S.A.,2.1,28.39,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
20,BCO DAYCOVAL S.A,2.11,28.48,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
21,BCO CACIQUE S.A.,2.11,28.51,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
22,ITAÚ UNIBANCO BM S.A.,2.12,28.61,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
23,BCO VOTORANTIM S.A.,2.12,28.63,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
24,BCO DO BRASIL S.A.,2.13,28.8,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
25,MERCANTIL BRASIL FIN S.A. CFI,2.15,29.01,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
26,BANCO ITAÚ CONSIGNADO S.A.,2.15,29.01,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
27,BANCO SEMEAR,2.15,29.03,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
28,BCO SANTANDER (BRASIL) S.A.,2.15,29.06,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
29,BCO BRADESCO S.A.,2.15,29.06,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
30,BCO MERCANTIL DO BRASIL S.A.,2.16,29.17,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
31,BCO INDUSTRIAL DO BRASIL S.A.,2.16,29.21,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
32,BCO BRADESCO FINANC. S.A.,2.17,29.33,218,2015-01-28,28/01/2015 a 03/02/2015,Crédito consignado INSS,Pré-fixado
