posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO BANESTES S.A.,1.67,22.05,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
2,CAIXA ECONOMICA FEDERAL,1.7,22.44,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
3,BCO DO NORDESTE DO BRASIL S.A.,1.72,22.74,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
4,BANCOOB,1.74,22.93,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
5,BCO DO BRASIL S.A.,1.79,23.78,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
6,BCO SAFRA S.A.,1.87,24.94,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
7,LECCA CFI S.A.,1.9,25.29,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
8,CREDIARE CFI S.A.,1.93,25.77,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
9,CCB BRASIL S.A. - CFI,1.93,25.83,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
10,BANCO CREDICARD,1.95,26.06,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
11,BCO DO ESTADO DO RS S.A.,1.96,26.2,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
12,BCO CETELEM S.A.,1.97,26.42,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.98,26.54,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
14,BANCO BRADESCARD,1.98,26.58,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
15,PARANA BCO S.A.,2.0,26.8,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
16,GAZINCRED S.A. SCFI,2.02,27.12,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
17,BANCO INTER,2.04,27.35,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
18,BCO BRADESCO S.A.,2.05,27.54,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
19,BCO VOTORANTIM S.A.,2.05,27.61,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
20,BCO SANTANDER (BRASIL) S.A.,2.05,27.62,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
21,KIRTON BANK,2.05,27.62,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
22,BCO MERCANTIL DO BRASIL S.A.,2.08,28.03,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
23,BANCO CIFRA,2.1,28.3,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
24,BCO DAYCOVAL S.A,2.1,28.35,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
25,BCO BRADESCO FINANC. S.A.,2.1,28.39,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
26,BANCO ITAÚ CONSIGNADO S.A.,2.11,28.44,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
27,BCO BS2 S.A.,2.11,28.54,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
28,ITAÚ UNIBANCO BM S.A.,2.12,28.6,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
29,BCO CACIQUE S.A.,2.12,28.63,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
30,BCO BMG S.A.,2.12,28.66,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
31,MERCANTIL BRASIL FIN S.A. CFI,2.16,29.22,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.19,29.73,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
33,PARATI - CFI S.A.,2.22,30.1,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
34,BCO AGIBANK S.A.,2.25,30.54,218,2013-09-18,18/09/2013 a 24/09/2013,Crédito consignado INSS,Pré-fixado
