posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO NORDESTE DO BRASIL S.A.,1.03,13.05,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.53,20.02,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.62,21.31,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
4,BCO SANTANDER (BRASIL) S.A.,1.66,21.85,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
5,BCO BARIGUI INV FIN S/A,1.87,24.84,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
6,BANCO INTER,1.87,24.86,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
7,BCO DO ESTADO DO RS S.A.,1.88,24.97,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
8,BCO ARBI S.A.,1.89,25.16,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
9,BANCO ITAÚ CONSIGNADO S.A.,1.89,25.19,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
10,BCO BANESTES S.A.,1.9,25.33,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.9,25.4,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
12,BCO BRADESCO S.A.,1.91,25.46,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
13,BCO CCB BRASIL S.A.,1.92,25.59,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
14,BANCOOB,1.93,25.72,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
15,CAIXA ECONOMICA FEDERAL,1.93,25.79,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
16,BCO BRADESCO FINANC. S.A.,1.96,26.25,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
17,BCO SAFRA S.A.,1.96,26.26,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
18,BANCO PAN,1.97,26.39,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
19,PARANA BCO S.A.,1.99,26.66,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
20,BRB - CFI S/A,1.99,26.72,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
21,BCO MERCANTIL DO BRASIL S.A.,2.0,26.75,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
22,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.05,27.58,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
23,BRB - BCO DE BRASILIA S.A.,2.06,27.72,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
24,BCO VOTORANTIM S.A.,2.09,28.23,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
25,BCO CETELEM S.A.,2.13,28.72,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
26,BCO DAYCOVAL S.A,2.14,28.9,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
27,SENFF S.A. - CFI,2.17,29.44,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
28,SANTINVEST S.A. - CFI,2.23,30.32,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
29,BCO DO EST. DO PA S.A.,2.28,31.04,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
30,BCO DO EST. DE SE S.A.,2.3,31.4,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
31,CCB BRASIL S.A. - CFI,2.45,33.72,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.47,34.0,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
33,BCO LUSO BRASILEIRO S.A.,2.63,36.61,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
34,ITAÚ UNIBANCO BM S.A.,2.66,37.03,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
35,SOCINAL S.A. CFI,3.49,50.96,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
36,FACTA S.A. CFI,5.31,86.03,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
37,PORTOCRED S.A. - CFI,5.42,88.36,220,2017-07-21,21/07/2017 a 27/07/2017,Crédito pessoal consignado público,Pré-fixado
