posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.23,15.81,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.38,17.81,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.42,18.48,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.47,19.13,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.53,19.95,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.56,20.45,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO DO BRASIL S.A.,1.71,22.53,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO FIBRA S.A.,1.72,22.73,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
9,BRB - BCO DE BRASILIA S.A.,1.73,22.83,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO BARIGUI INV FIN S/A,1.73,22.86,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
11,SANTINVEST S.A. - CFI,1.73,22.88,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
12,BCO SANTANDER (BRASIL) S.A.,1.74,23.07,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
13,BCO SAFRA S.A.,1.75,23.18,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
14,BCO DO EST. DO PA S.A.,1.79,23.67,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
15,BIORC FINANCEIRA - CFI S.A.,1.81,24.07,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
16,PARANA BCO S.A.,1.84,24.53,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
17,KIRTON BANK,1.85,24.59,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
18,BANCOOB,1.87,24.83,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
19,LECCA CFI S.A.,1.87,24.9,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
20,ITAÚ UNIBANCO BM S.A.,1.88,25.06,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
21,BCO MERCANTIL DO BRASIL S.A.,1.89,25.14,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
22,BCO CETELEM S.A.,1.89,25.16,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
23,BCO CRUZEIRO DO SUL S.A.,1.89,25.26,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
24,BCO BRADESCO FINANC. S.A.,2.01,26.93,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
25,BCO BRADESCO S.A.,2.01,27.01,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
26,BCO ARBI S.A.,2.04,27.46,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
27,BANCO ORIGINAL,2.06,27.74,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
28,BANCO INTER,2.07,27.8,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
29,BCO INDUSTRIAL DO BRASIL S.A.,2.1,28.3,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
30,BCO LUSO BRASILEIRO S.A.,2.11,28.41,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
31,BCO CCB BRASIL S.A.,2.13,28.8,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
32,BCO BMG S.A.,2.14,28.88,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
33,BCO VOTORANTIM S.A.,2.16,29.24,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
34,BCO DAYCOVAL S.A,2.26,30.81,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
35,BV FINANCEIRA S.A. CFI,2.27,30.84,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
36,BCO DO EST. DE SE S.A.,2.28,31.09,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
37,CCB BRASIL S.A. - CFI,2.31,31.6,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
38,BCV,2.36,32.35,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
39,BCO BS2 S.A.,2.39,32.71,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
40,BCO FICSA S.A.,2.51,34.58,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
41,SOCINAL S.A. CFI,3.44,50.11,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
42,BANCO SEMEAR,3.86,57.6,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
43,PORTOCRED S.A. - CFI,7.17,129.48,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
44,FACTA S.A. CFI,7.35,134.12,220,2012-08-16,16/08/2012 a 22/08/2012,Crédito pessoal consignado público,Pré-fixado
