posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.88,25.07,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
2,BCO BMG S.A.,1.97,26.44,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
3,BRB - BCO DE BRASILIA S.A.,1.98,26.53,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
4,GAZINCRED S.A. SCFI,2.03,27.28,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
5,BCO DO EST. DO PA S.A.,2.09,28.23,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
6,BCO DO ESTADO DO RS S.A.,2.11,28.5,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,2.12,28.6,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
8,BCO SAFRA S.A.,2.14,28.98,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
9,BANCO INTER,2.15,29.03,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
10,BCO DAYCOVAL S.A,2.15,29.14,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
11,CCB BRASIL S.A. - CFI,2.16,29.18,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
12,BCO SANTANDER (BRASIL) S.A.,2.16,29.21,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
13,BANCO ITAÚ CONSIGNADO S.A.,2.16,29.3,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
14,BCO BANESTES S.A.,2.17,29.32,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
15,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.17,29.33,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
16,BANCO BRADESCARD,2.19,29.72,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
17,CREDIARE CFI S.A.,2.21,29.96,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
18,PARANA BCO S.A.,2.22,30.18,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
19,BCO MERCANTIL DO BRASIL S.A.,2.23,30.24,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
20,BANCO SEMEAR,2.23,30.33,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
21,BANCO CBSS,2.25,30.56,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
22,PARATI - CFI S.A.,2.26,30.69,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
23,BCO BARIGUI INV FIN S/A,2.26,30.73,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
24,BCO BRADESCO S.A.,2.26,30.74,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
25,BCO INDUSTRIAL DO BRASIL S.A.,2.27,30.93,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
26,BANCO PAN,2.28,31.09,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
27,BCO VOTORANTIM S.A.,2.29,31.26,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
28,BCO CETELEM S.A.,2.3,31.38,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
29,BCO DO NORDESTE DO BRASIL S.A.,2.31,31.53,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
30,MERCANTIL BRASIL FIN S.A. CFI,2.33,31.79,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
31,BCO DO BRASIL S.A.,2.33,31.9,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
32,BCO BRADESCO FINANC. S.A.,2.34,32.0,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
33,FINANC ALFA S.A. CFI,2.36,32.3,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
34,ITAÚ UNIBANCO BM S.A.,2.36,32.37,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
35,AGIBANK FINANCEIRA,2.38,32.59,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
36,KIRTON BANK,2.39,32.77,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
37,FACTA S.A. CFI,2.74,38.33,218,2016-09-21,21/09/2016 a 27/09/2016,Crédito consignado INSS,Pré-fixado
