posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.62,21.24,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
2,BCO ARBI S.A.,1.81,24.03,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
3,FINANC ALFA S.A. CFI,1.94,25.97,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
4,LECCA CFI S.A.,1.97,26.36,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
5,BCO SAFRA S.A.,2.01,26.95,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
6,BCO BANESTES S.A.,2.04,27.35,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
7,BCO DO BRASIL S.A.,2.06,27.73,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
8,BCO FIBRA S.A.,2.09,28.17,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
9,BANCO BRADESCARD,2.15,29.03,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
10,CAIXA ECONOMICA FEDERAL,2.16,29.29,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
11,BCO CETELEM S.A.,2.19,29.62,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
12,CREDIARE CFI S.A.,2.19,29.63,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
13,BCO BARIGUI INV FIN S/A,2.19,29.76,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
14,BCO CACIQUE S.A.,2.21,29.92,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
15,KIRTON BANK,2.22,30.08,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
16,BANCOOB,2.24,30.45,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
17,BCO CITIBANK S.A.,2.26,30.72,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
18,BCO DAYCOVAL S.A,2.26,30.79,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
19,BCO FICSA S.A.,2.26,30.8,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
20,BANCO INTER,2.27,30.95,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
21,CCB BRASIL S.A. - CFI,2.28,30.99,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
22,BCO VOTORANTIM S.A.,2.29,31.25,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
23,BANCO ORIGINAL,2.3,31.34,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
24,BCO BMG S.A.,2.31,31.47,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
25,BCO BS2 S.A.,2.32,31.61,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
26,BANCO CIFRA,2.32,31.62,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
27,BCV,2.33,31.81,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
28,PARANA BCO S.A.,2.34,31.92,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
29,MERCANTIL BRASIL FIN S.A. CFI,2.34,31.94,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
30,BCO MERCANTIL DO BRASIL S.A.,2.34,32.06,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
31,BCO SANTANDER (BRASIL) S.A.,2.35,32.17,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
32,BCO BRADESCO FINANC. S.A.,2.35,32.18,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
33,BCO AGIBANK S.A.,2.37,32.4,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
34,BCO INDUSTRIAL DO BRASIL S.A.,2.41,33.12,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
35,ITAÚ UNIBANCO BM S.A.,2.42,33.29,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
36,PARATI - CFI S.A.,2.49,34.37,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
37,BCO BRADESCO S.A.,3.24,46.65,218,2012-03-15,15/03/2012 a 21/03/2012,Crédito consignado INSS,Pré-fixado
