posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.3,16.77,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.39,18.08,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.43,18.54,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.46,18.95,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.53,20.0,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.59,20.86,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
7,LECCA CFI S.A.,1.71,22.57,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.71,22.59,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
9,BRB - BCO DE BRASILIA S.A.,1.75,23.19,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO SAFRA S.A.,1.78,23.54,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
11,BCO BARIGUI INV FIN S/A,1.79,23.66,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
12,BCO DO EST. DO PA S.A.,1.79,23.71,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
13,SANTINVEST S.A. - CFI,1.82,24.1,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
14,BCO CRUZEIRO DO SUL S.A.,1.83,24.32,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
15,BANCOOB,1.85,24.56,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
16,BCO CETELEM S.A.,1.87,24.91,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
17,BCO DO BRASIL S.A.,1.87,24.93,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
18,KIRTON BANK,1.88,25.07,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
19,BCO MERCANTIL DO BRASIL S.A.,1.91,25.43,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
20,BANCO ORIGINAL,1.92,25.65,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
21,PARANA BCO S.A.,1.92,25.66,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
22,BIORC FINANCEIRA - CFI S.A.,1.96,26.18,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
23,ITAÚ UNIBANCO BM S.A.,1.99,26.64,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
24,BCO ARBI S.A.,2.05,27.64,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
25,BCO BRADESCO S.A.,2.09,28.24,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
26,BCO BRADESCO FINANC. S.A.,2.11,28.42,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO LUSO BRASILEIRO S.A.,2.13,28.85,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
28,BCO VOTORANTIM S.A.,2.16,29.27,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
29,BANCO INTER,2.18,29.53,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
30,BCO INDUSTRIAL DO BRASIL S.A.,2.2,29.83,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
31,BCO DO EST. DE SE S.A.,2.23,30.28,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
32,BCO BMG S.A.,2.24,30.49,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
33,BV FINANCEIRA S.A. CFI,2.27,30.86,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
34,BCO DAYCOVAL S.A,2.29,31.17,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
35,BCV,2.29,31.24,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
36,CCB BRASIL S.A. - CFI,2.37,32.49,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
37,BCO BS2 S.A.,2.43,33.34,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
38,BCO FICSA S.A.,2.49,34.41,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
39,SOCINAL S.A. CFI,3.45,50.21,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
40,BANIF BRASIL BM S.A.,3.81,56.68,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
41,BANCO SEMEAR,3.82,56.86,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
42,PORTOCRED S.A. - CFI,7.12,128.33,220,2012-07-10,10/07/2012 a 16/07/2012,Crédito pessoal consignado público,Pré-fixado
