posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - BCO DE BRASILIA S.A.,1.88,25.08,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
2,BANCOOB,1.88,25.11,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
3,FINANC ALFA S.A. CFI,1.96,26.23,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
4,GAZINCRED S.A. SCFI,2.03,27.23,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
5,BCO BMG S.A.,2.04,27.48,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
6,BCO DO ESTADO DO RS S.A.,2.05,27.58,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
7,BCO DAYCOVAL S.A,2.07,27.83,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
8,BANCO INTER,2.09,28.23,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
9,CCB BRASIL S.A. - CFI,2.11,28.43,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
10,BCO DO EST. DO PA S.A.,2.11,28.48,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
11,BCO SAFRA S.A.,2.13,28.77,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
12,BANCO ITAÚ CONSIGNADO S.A.,2.14,28.85,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
13,BCO BANESTES S.A.,2.14,28.88,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
14,PARANA BCO S.A.,2.15,29.04,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
15,BCO SANTANDER (BRASIL) S.A.,2.15,29.07,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
16,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.16,29.27,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
17,CREDIARE CFI S.A.,2.19,29.73,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
18,FACTA S.A. CFI,2.2,29.77,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
19,CAIXA ECONOMICA FEDERAL,2.2,29.8,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
20,BANCO SEMEAR,2.2,29.86,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
21,BCO MERCANTIL DO BRASIL S.A.,2.22,30.2,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
22,BANCO BRADESCARD,2.23,30.34,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
23,BANCO CBSS,2.25,30.58,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
24,BCO BARIGUI INV FIN S/A,2.26,30.77,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
25,BANCO PAN,2.27,30.87,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
26,BCO CETELEM S.A.,2.27,30.93,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
27,BCO VOTORANTIM S.A.,2.29,31.23,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
28,BCO BRADESCO FINANC. S.A.,2.31,31.46,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
29,BCO BRADESCO S.A.,2.32,31.72,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
30,BCO INDUSTRIAL DO BRASIL S.A.,2.32,31.74,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
31,BCO AGIBANK S.A.,2.33,31.8,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
32,MERCANTIL BRASIL FIN S.A. CFI,2.33,31.82,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
33,BCO DO BRASIL S.A.,2.33,31.85,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
34,BCO DO NORDESTE DO BRASIL S.A.,2.36,32.32,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
35,ITAÚ UNIBANCO BM S.A.,2.36,32.35,218,2016-12-30,30/12/2016 a 05/01/2017,Crédito consignado INSS,Pré-fixado
