posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.87,24.9,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
2,BRB - BCO DE BRASILIA S.A.,1.93,25.82,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
3,GAZINCRED S.A. SCFI,2.03,27.3,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
4,BCO BMG S.A.,2.06,27.72,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
5,BCO SAFRA S.A.,2.1,28.34,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
6,BCO BRADESCO S.A.,2.1,28.35,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
7,BCO DO EST. DO PA S.A.,2.1,28.39,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
8,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.11,28.4,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
9,BCO DO ESTADO DO RS S.A.,2.12,28.58,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
10,CCB BRASIL S.A. - CFI,2.14,29.0,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
11,BCO BANESTES S.A.,2.15,29.02,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
12,BCO DAYCOVAL S.A,2.15,29.03,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
13,BANCO INTER,2.15,29.06,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
14,KIRTON BANK,2.2,29.76,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
15,BANCO BRADESCARD,2.2,29.83,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
16,CREDIARE CFI S.A.,2.2,29.9,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
17,CAIXA ECONOMICA FEDERAL,2.21,30.02,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
18,BANCO ITAÚ CONSIGNADO S.A.,2.22,30.13,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
19,BCO BARIGUI INV FIN S/A,2.22,30.15,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
20,BCO MERCANTIL DO BRASIL S.A.,2.23,30.32,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
21,BANCO SEMEAR,2.24,30.5,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
22,PARATI - CFI S.A.,2.25,30.59,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
23,BANCO CBSS,2.25,30.61,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
24,BCO ARBI S.A.,2.25,30.61,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
25,BCO VOTORANTIM S.A.,2.3,31.44,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
26,BCO INDUSTRIAL DO BRASIL S.A.,2.31,31.46,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
27,BCO SANTANDER (BRASIL) S.A.,2.31,31.46,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
28,BANCO PAN,2.32,31.6,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
29,BCO CETELEM S.A.,2.31,31.6,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
30,BCO DO NORDESTE DO BRASIL S.A.,2.32,31.63,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
31,BCO BRADESCO FINANC. S.A.,2.33,31.76,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
32,MERCANTIL BRASIL FIN S.A. CFI,2.33,31.87,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
33,BCO DO BRASIL S.A.,2.33,31.91,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
34,ITAÚ UNIBANCO BM S.A.,2.36,32.27,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
35,AGIBANK FINANCEIRA,2.37,32.51,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
36,FACTA S.A. CFI,2.77,38.78,218,2016-07-19,19/07/2016 a 25/07/2016,Crédito consignado INSS,Pré-fixado
