posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.29,16.58,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.42,18.43,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.43,18.59,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
4,BCO BANESTES S.A.,1.52,19.9,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
5,CAIXA ECONOMICA FEDERAL,1.63,21.39,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
6,BRB - CFI S/A,1.64,21.56,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO BARIGUI INV FIN S/A,1.75,23.14,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO DO EST. DO PA S.A.,1.79,23.7,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
9,LECCA CFI S.A.,1.8,23.81,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO SANTANDER (BRASIL) S.A.,1.8,23.9,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
11,BCO SAFRA S.A.,1.85,24.65,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
12,BIORC FINANCEIRA - CFI S.A.,1.85,24.66,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
13,BRB - BCO DE BRASILIA S.A.,1.86,24.7,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
14,KIRTON BANK,1.86,24.72,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
15,BCO DO BRASIL S.A.,1.87,24.83,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
16,BCO CETELEM S.A.,1.87,24.93,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
17,SANTINVEST S.A. - CFI,1.88,25.0,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
18,BANCOOB,1.93,25.81,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
19,BCO MERCANTIL DO BRASIL S.A.,1.93,25.83,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
20,ITAÚ UNIBANCO BM S.A.,1.94,25.89,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
21,BANCO SEMEAR,1.96,26.21,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
22,BCO CRUZEIRO DO SUL S.A.,1.98,26.52,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO S.A.,1.99,26.67,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
24,PARANA BCO S.A.,2.05,27.54,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
25,BANCO ORIGINAL,2.06,27.77,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
26,BCO DO EST. DE SE S.A.,2.14,28.99,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO BRADESCO FINANC. S.A.,2.18,29.59,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
28,BCO ARBI S.A.,2.2,29.83,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
29,BV FINANCEIRA S.A. CFI,2.22,30.22,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
30,BCO CCB BRASIL S.A.,2.26,30.69,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
31,BCO BMG S.A.,2.26,30.82,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
32,BCV,2.27,30.96,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
33,BCO LUSO BRASILEIRO S.A.,2.29,31.24,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
34,BANCO INTER,2.31,31.48,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
35,BCO INDUSTRIAL DO BRASIL S.A.,2.33,31.79,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
36,CCB BRASIL S.A. - CFI,2.34,31.96,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
37,BCO VOTORANTIM S.A.,2.34,32.06,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
38,BCO DAYCOVAL S.A,2.36,32.36,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
39,BCO BS2 S.A.,2.47,34.01,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
40,BCO FICSA S.A.,2.48,34.22,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
41,SOCINAL S.A. CFI,3.47,50.5,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
42,BANIF BRASIL BM S.A.,3.55,51.99,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
43,PORTOCRED S.A. - CFI,7.1,127.78,220,2012-05-24,24/05/2012 a 30/05/2012,Crédito pessoal consignado público,Pré-fixado
