posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.28,16.43,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO DO ESTADO DO RS S.A.,1.42,18.45,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.42,18.49,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.45,18.88,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO SAFRA S.A.,1.47,19.12,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO MERCANTIL DO BRASIL S.A.,1.52,19.86,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,1.53,19.93,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.55,20.31,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.67,21.99,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO BARIGUI INV FIN S/A,1.71,22.55,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.73,22.78,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
12,BRB - BCO DE BRASILIA S.A.,1.73,22.89,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
13,BIORC FINANCEIRA - CFI S.A.,1.76,23.3,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
14,PARANA BCO S.A.,1.77,23.41,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
15,KIRTON BANK,1.77,23.5,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO DO EST. DO PA S.A.,1.8,23.85,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO FIBRA S.A.,1.81,24.0,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO CETELEM S.A.,1.81,24.07,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
19,BANCOOB,1.82,24.1,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO BRADESCO S.A.,1.86,24.78,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO ARBI S.A.,1.88,25.06,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
22,BANCO INTER,1.89,25.11,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO FINANC. S.A.,1.9,25.32,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO LUSO BRASILEIRO S.A.,1.91,25.48,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
25,ITAÚ UNIBANCO BM S.A.,1.91,25.55,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO DAYCOVAL S.A,1.93,25.72,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO DO EST. DE SE S.A.,1.96,26.25,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO VOTORANTIM S.A.,2.05,27.5,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO BMG S.A.,2.05,27.54,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO CCB BRASIL S.A.,2.14,28.87,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
31,BV FINANCEIRA S.A. CFI,2.14,28.9,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO BS2 S.A.,2.22,30.15,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.41,33.1,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
34,ESTRELA MINEIRA,2.64,36.75,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
35,SOCINAL S.A. CFI,3.53,51.56,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
36,PORTOCRED S.A. - CFI,7.06,126.65,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
37,FACTA S.A. CFI,7.53,139.08,220,2013-01-21,21/01/2013 a 25/01/2013,Crédito pessoal consignado público,Pré-fixado
