posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.65,21.66,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.67,21.94,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
3,BANCOOB,1.72,22.63,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
4,CAIXA ECONOMICA FEDERAL,1.77,23.37,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.79,23.67,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
6,BCO BRADESCO S.A.,1.79,23.79,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
7,MERCANTIL BRASIL FIN S.A. CFI,1.8,23.9,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
8,BCO MERCANTIL DO BRASIL S.A.,1.82,24.11,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
9,BCO SAFRA S.A.,1.83,24.28,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
10,BRB - CFI S/A,1.84,24.52,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
11,BCO BARIGUI INV FIN S/A,1.86,24.75,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
12,KIRTON BANK,1.88,25.07,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
13,BCO SANTANDER (BRASIL) S.A.,1.89,25.22,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
14,BCO ARBI S.A.,1.9,25.4,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
15,BCO BMG S.A.,1.95,26.14,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
16,SANTINVEST S.A. - CFI,1.96,26.16,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
17,BRB - BCO DE BRASILIA S.A.,1.96,26.27,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
18,BCO DO BRASIL S.A.,2.04,27.35,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
19,BCO CCB BRASIL S.A.,2.07,27.94,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
20,BANCO PAN,2.08,28.01,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
21,BANCO ITAÚ CONSIGNADO S.A.,2.1,28.34,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
22,BCO DO ESTADO DO RS S.A.,2.12,28.67,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
23,BCO BS2 S.A.,2.13,28.77,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
24,BCO VOTORANTIM S.A.,2.14,28.93,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
25,BCO CETELEM S.A.,2.15,29.02,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
26,BCO BRADESCO FINANC. S.A.,2.15,29.1,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
27,BANCO INTER,2.18,29.52,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
28,BV FINANCEIRA S.A. CFI,2.2,29.9,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
29,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.22,30.15,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
30,BCO DO EST. DO PA S.A.,2.23,30.28,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
31,BCO DAYCOVAL S.A,2.27,30.96,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
32,ITAÚ UNIBANCO BM S.A.,2.36,32.37,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.51,34.69,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
34,BCO DO EST. DE SE S.A.,2.62,36.37,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
35,CCB BRASIL S.A. - CFI,2.64,36.63,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
36,BCO LUSO BRASILEIRO S.A.,2.81,39.53,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
37,SOCINAL S.A. CFI,3.56,52.07,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
38,PORTOCRED S.A. - CFI,5.09,81.42,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
39,FACTA S.A. CFI,5.43,88.7,220,2015-07-07,07/07/2015 a 13/07/2015,Crédito pessoal consignado público,Pré-fixado
