posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - BCO DE BRASILIA S.A.,1.86,24.76,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
2,BANCOOB,1.87,24.93,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
3,FINANC ALFA S.A. CFI,1.9,25.32,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
4,GAZINCRED S.A. SCFI,2.03,27.31,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
5,BCO DO ESTADO DO RS S.A.,2.09,28.11,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
6,BCO DO EST. DO PA S.A.,2.09,28.23,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
7,CCB BRASIL S.A. - CFI,2.11,28.51,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,2.14,28.87,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
9,BCO SAFRA S.A.,2.16,29.24,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
10,BCO DO EST. DE SE S.A.,2.17,29.31,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
11,BANCO INTER,2.17,29.45,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
12,BANCO BRADESCARD,2.19,29.64,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
13,FACTA S.A. CFI,2.2,29.84,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
14,CAIXA ECONOMICA FEDERAL,2.2,29.91,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
15,CREDIARE CFI S.A.,2.21,29.96,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
16,BCO ARBI S.A.,2.21,30.01,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
17,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.23,30.29,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
18,BCO MERCANTIL DO BRASIL S.A.,2.23,30.35,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
19,BANCO CBSS,2.24,30.39,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
20,PARATI - CFI S.A.,2.24,30.45,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
21,BANCO ITAÚ CONSIGNADO S.A.,2.24,30.5,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
22,BANCO SEMEAR,2.25,30.65,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
23,BCO DAYCOVAL S.A,2.27,30.95,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
24,BCO BARIGUI INV FIN S/A,2.3,31.31,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
25,BCO INDUSTRIAL DO BRASIL S.A.,2.3,31.43,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
26,BANCO PAN,2.32,31.63,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
27,BCO AGIBANK S.A.,2.33,31.77,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
28,BCO VOTORANTIM S.A.,2.33,31.77,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
29,BCO BRADESCO S.A.,2.33,31.81,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
30,MERCANTIL BRASIL FIN S.A. CFI,2.33,31.86,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
31,BCO DO BRASIL S.A.,2.33,31.89,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
32,BCO CETELEM S.A.,2.35,32.13,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
33,BCO BRADESCO FINANC. S.A.,2.36,32.23,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
34,ITAÚ UNIBANCO BM S.A.,2.36,32.34,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
35,BCO DO NORDESTE DO BRASIL S.A.,2.36,32.36,218,2017-01-31,31/01/2017 a 06/02/2017,Crédito consignado INSS,Pré-fixado
