posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.77,23.48,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
2,BRB - BCO DE BRASILIA S.A.,1.82,24.16,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
3,BANCO CIFRA,1.9,25.33,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
4,BANCO BRADESCARD,1.99,26.68,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
5,CCB BRASIL S.A. - CFI,1.99,26.71,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
6,BCO BRADESCO S.A.,1.99,26.73,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
7,KIRTON BANK,2.0,26.85,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
8,BCO DAYCOVAL S.A,2.02,27.15,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
9,BCO DO ESTADO DO RS S.A.,2.02,27.16,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
10,CREDIARE CFI S.A.,2.02,27.18,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
11,CAIXA ECONOMICA FEDERAL,2.03,27.2,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
12,GAZINCRED S.A. SCFI,2.03,27.2,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
13,BCO SAFRA S.A.,2.04,27.38,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
14,BCV,2.04,27.39,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
15,PARANA BCO S.A.,2.05,27.55,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
16,BANCO INTER,2.07,27.84,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
17,BCO CACIQUE S.A.,2.07,27.91,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
18,BANCO PAN,2.09,28.11,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
19,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.11,28.4,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
20,BANCO SEMEAR,2.11,28.51,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
21,BCO BARIGUI INV FIN S/A,2.11,28.54,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
22,BANCO ITAÚ CONSIGNADO S.A.,2.12,28.67,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
23,ITAÚ UNIBANCO BM S.A.,2.13,28.78,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
24,BCO DO BRASIL S.A.,2.13,28.78,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
25,BCO VOTORANTIM S.A.,2.13,28.79,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
26,BCO DO NORDESTE DO BRASIL S.A.,2.13,28.83,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
27,BCO SANTANDER (BRASIL) S.A.,2.14,28.92,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
28,BCO CETELEM S.A.,2.15,29.07,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
29,BCO INDUSTRIAL DO BRASIL S.A.,2.15,29.1,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
30,LECCA CFI S.A.,2.16,29.18,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
31,BCO MERCANTIL DO BRASIL S.A.,2.16,29.19,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
32,BCO BS2 S.A.,2.16,29.19,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
33,MERCANTIL BRASIL FIN S.A. CFI,2.16,29.23,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
34,BCO BRADESCO FINANC. S.A.,2.18,29.6,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
35,PARATI - CFI S.A.,2.23,30.24,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
36,BCO BMG S.A.,2.24,30.43,218,2015-06-12,12/06/2015 a 18/06/2015,Crédito consignado INSS,Pré-fixado
